0 0 1.70061	0 0 0.236471
0.000244141 2.97189 2.03957	0 7.61008 0.305858
0.000488281 3.2336 2.39407	0 7.91874 0.381992
0.000732422 4.05615 2.75667	0 17.3324 0.46566
0.000976562 2.99131 3.12121	0 9.86609 0.560137
0.0012207 3.58027 3.48356	0 12.6539 0.670842
0.00146484 3.7474 3.84202	0 15.6963 0.803988
0.00170898 4.18368 4.19726	0 14.1087 0.964705
0.00195312 5.14759 4.55191	0 30.6685 1.15547
0.00219727 4.40537 4.90992	0 16.4692 1.37555
0.00244141 5.41475 5.27571	0 21.4601 1.62176
0.00268555 5.00822 5.6534	0 24.7738 1.89007
0.00292969 4.97875 6.04615	0 30.4899 2.17688
0.00317383 7.09193 6.45564	0 45.5389 2.47924
0.00341797 5.58124 6.88194	0 37.5707 2.79331
0.00366211 7.2351 7.32359	0 44.2048 3.11206
0.00390625 7.25456 7.77794	0 36.8711 3.42379
0.00415039 8.59667 8.24171	0 60.549 3.71297
0.00439453 9.15967 8.71153	0 93.2102 3.96409
0.00463867 9.32594 9.18435	0 105.954 4.16788
0.00488281 10.3133 9.65759	0 107.075 4.328
0.00512695 10.5698 10.129	0 77.1315 4.46615
0.00537109 9.3279 10.5959	0 100.876 4.62284
0.00561523 11.8316 11.055	0 120.713 4.85169
0.00585938 11.5124 11.501	0 94.8879 5.20605
0.00610352 11.2393 11.9267	0 130.18 5.72031
0.00634766 11.1454 12.3229	0 115.567 6.39242
0.0065918 12.3236 12.6794	0 130.928 7.17714
0.00683594 14.7484 12.986	0 145.647 7.9964
0.00708008 16.9874 13.2343	0 293.47 8.76568
0.00732422 15.1098 13.4192	0 208.609 9.42526
0.00756836 15.4535 13.5398	0 192.816 9.961
0.0078125 16.5912 13.6001	0 241.967 10.404
0.00805664 11.0369 13.6085	0 112.818 10.8089
0.00830078 12.046 13.5763	0 136.685 11.2235
0.00854492 15.1274 13.5166	0 178.81 11.6631
0.00878906 13.3309 13.4419	0 169.842 12.1032
0.0090332 12.7357 13.3633	0 147.148 12.4905
0.00927734 13.0124 13.289	0 139.593 12.7652
0.00952148 12.5377 13.2236	0 140.846 12.8838
0.00976562 12.0146 13.1689	0 124.115 12.8341
0.0100098 12.5404 13.124	0 113.494 12.637
0.0102539 14.6151 13.0861	0 332.265 12.3381
0.010498 13.6056 13.0518	0 171.882 11.9908
0.0107422 11.6794 13.018	0 126.197 11.6393
0.0109863 15.2714 12.9821	0 259.567 11.3065
0.0112305 13.9151 12.9428	0 188.676 10.9914
0.0114746 10.8287 12.9	0 117.866 10.6771
0.0117188 10.9675 12.8546	0 153.412 10.3449
0.0119629 15.2806 12.8083	0 218.355 9.98579
0.012207 12.2628 12.7633	0 187.096 9.60494
0.0124512 13.1295 12.7219	0 133.296 9.21642
0.0126953 13.0703 12.6863	0 195.723 8.83443
0.0129395 10.9286 12.6587	0 96.5011 8.46712
0.0131836 12.9537 12.6408	0 153.036 8.11776
0.0134277 12.3475 12.6341	0 166.805 7.79256
0.0136719 12.4095 12.6395	0 148.562 7.50955
0.013916 13.2775 12.657	0 155.094 7.30211
0.0141602 12.6633 12.686	0 147.558 7.21294
0.0144043 12.4805 12.725	0 159.378 7.27987
0.0146484 10.0644 12.7714	0 82.159 7.51963
0.0148926 14.2358 12.8223	0 210.473 7.91871
0.0151367 12.9732 12.874	0 213.217 8.43737
0.0153809 13.1735 12.9229	0 144.358 9.02594
0.015625 14.4111 12.9656	0 261.57 9.64477
0.0158691 12.975 12.9994	0 177.903 10.2754
0.0161133 13.3958 13.0222	0 169.945 10.9153
0.0163574 11.6345 13.0332	0 152.997 11.5587
0.0166016 13.1638 13.0326	0 166.487 12.1775
0.0168457 13.1123 13.0218	0 264.926 12.7157
0.0170898 14.3278 13.0035	0 184.21 13.1057
0.017334 13.8214 12.9818	0 185.538 13.2971
0.0175781 12.459 12.9618	0 127.467 13.2843
0.0178223 13.3241 12.9492	0 230.948 13.1135
0.0180664 11.6718 12.9501	0 129.534 12.8674
0.0183105 13.0219 12.97	0 197.904 12.6334
0.0185547 11.6884 13.0135	0 126.13 12.4737
0.0187988 11.3216 13.0834	0 139.732 12.41
0.019043 12.7228 13.1807	0 136.249 12.4286
0.0192871 14.4184 13.3044	0 166.05 12.4983
0.0195312 15.6087 13.4512	0 272.42 12.5897
0.0197754 10.8042 13.6165	0 94.0353 12.6866
0.0200195 12.4702 13.7943	0 141.192 12.7854
0.0202637 14.2871 13.9781	0 143.88 12.8902
0.0205078 14.6689 14.1613	0 256.261 13.0079
0.020752 14.2543 14.3384	0 209.844 13.147
0.0209961 16.0046 14.5047	0 294.089 13.3186
0.0212402 16.2854 14.6575	0 222.447 13.5336
0.0214844 14.9849 14.7958	0 177.478 13.7961
0.0217285 13.8024 14.92	0 256.921 14.0971
0.0219727 14.9673 15.0318	0 191.354 14.4131
0.0222168 16.9021 15.133	0 268.155 14.7135
0.0224609 12.7119 15.2255	0 157.929 14.9745
0.0227051 14.6794 15.3109	0 184.506 15.1902
0.0229492 14.8759 15.3905	0 197.134 15.378
0.0231934 18.5291 15.4651	0 279.12 15.5748
0.0234375 14.9063 15.536	0 216.755 15.8286
0.0236816 17.4036 15.6045	0 261.114 16.1875
0.0239258 16.0232 15.6721	0 292.861 16.6883
0.0241699 13.4677 15.7401	0 142.937 17.3444
0.0244141 16.4549 15.809	0 305.769 18.1334
0.0246582 12.6932 15.8791	0 135.112 18.9905
0.0249023 15.6141 15.9497	0 311.599 19.814
0.0251465 15.9154 16.0203	0 240.14 20.4864
0.0253906 20.6164 16.0911	0 464.424 20.9057
0.0256348 16.562 16.1637	0 282.991 21.0164
0.0258789 15.9679 16.2416	0 272.157 20.8258
0.026123 17.4677 16.3298	0 275.804 20.4022
0.0263672 14.9192 16.4344	0 310.236 19.856
0.0266113 12.983 16.561	0 135.086 19.3137
0.0268555 16.4849 16.7141	0 347.175 18.8928
0.0270996 15.5678 16.8957	0 170.203 18.6839
0.0273438 16.9637 17.1054	0 240.19 18.7411
0.0275879 17.5757 17.3406	0 209.747 19.083
0.027832 18.195 17.5971	0 305.439 19.7027
0.0280762 19.4862 17.8702	0 302.45 20.5823
0.0283203 18.3249 18.1554	0 280.347 21.7031
0.0285645 16.6291 18.4488	0 306.202 23.0411
0.0288086 17.8167 18.7473	0 211.468 24.5488
0.0290527 22.1151 19.0481	0 538.127 26.1342
0.0292969 16.8294 19.3488	0 272.872 27.6565
0.029541 16.9732 19.6465	0 344.239 28.9494
