0 0 2.85846	0 0 1.23948
0.000244141 5.32198 3.40616	0 24.5098 1.67861
0.000488281 6.34162 3.96965	0 32.8984 2.17975
0.000732422 5.94352 4.53435	0 29.6613 2.72191
0.000976562 5.51625 5.08774	0 35.8591 3.27606
0.0012207 5.57849 5.62055	0 29.1171 3.80783
0.00146484 5.94096 6.12741	0 33.847 4.28303
0.00170898 7.3261 6.60674	0 68.3917 4.67557
0.00195312 8.61884 7.06024	0 91.2022 4.97555
0.00219727 6.69612 7.4919	0 28.827 5.19414
0.00244141 8.45412 7.90691	0 80.2819 5.36245
0.00268555 7.75376 8.31062	0 47.3416 5.52372
0.00292969 9.01977 8.70768	0 91.8258 5.7216
0.00317383 7.92579 9.10148	0 59.4073 5.98849
0.00341797 9.69528 9.49395	0 80.9132 6.33839
0.00366211 9.54205 9.88557	0 91.8322 6.7664
0.00390625 10.5451 10.2757	0 92.0791 7.25441
0.00415039 10.897 10.6628	0 107.588 7.77988
0.00439453 11.0218 11.045	0 96.6013 8.32326
0.00463867 13.2796 11.4201	0 181.269 8.87006
0.00488281 12.8631 11.7853	0 140.77 9.40709
0.00512695 9.04032 12.1379	0 104.3 9.91598
0.00537109 11.55 12.4742	0 156.386 10.37
0.00561523 13.8225 12.7901	0 220.072 10.7376
0.00585938 15.5138 13.0808	0 225.37 10.9929
0.00610352 13.5356 13.3413	0 213.217 11.1252
0.00634766 12.4632 13.5669	0 145.61 11.1439
0.0065918 15.3596 13.7535	0 252.949 11.0725
0.00683594 14.4532 13.8985	0 198.929 10.9378
0.00708008 16.343 14.001	0 326.717 10.758
0.00732422 13.1278 14.062	0 186.589 10.5371
0.00756836 15.81 14.0841	0 259.367 10.2685
0.0078125 13.8956 14.072	0 186.105 9.9457
0.00805664 13.5835 14.0313	0 163.651 9.57468
0.00830078 13.9145 13.969	0 215.408 9.18283
0.00854492 13.2491 13.8925	0 223.887 8.81994
0.00878906 16.3233 13.8093	0 177.195 8.55026
0.0090332 14.0172 13.727	0 181.316 8.43859
