0 0 0.947629	0 0 0.0990938
0.000244141 1.76014 1.14091	0 3.47513 0.135096
0.000488281 1.8488 1.34668	0 2.73977 0.178632
0.000732422 1.8127 1.5625	0 3.81727 0.230389
0.000976562 1.75959 1.78698	0 2.67368 0.291324
0.0012207 2.17023 2.02007	0 5.32702 0.362731
0.00146484 2.30207 2.26319	0 3.81172 0.446228
0.00170898 2.19798 2.51899	0 7.46431 0.543732
0.00195312 2.24155 2.79105	0 3.61023 0.657523
0.00219727 2.56006 3.08341	0 4.40216 0.790642
0.00244141 3.07044 3.4001	0 9.00612 0.947682
0.00268555 3.0517 3.74479	0 7.67433 1.13575
0.00292969 3.90079 4.12056	0 16.2881 1.36483
0.00317383 3.98209 4.52972	0 16.3208 1.64669
0.00341797 4.63934 4.9737	0 15.1614 1.99156
0.00366211 4.96096 5.45298	0 23.0716 2.40324
0.00390625 6.00732 5.967	0 37.1229 2.87437
0.00415039 5.45118 6.51398	0 26.9495 3.38462
0.00439453 6.39734 7.09091	0 36.289 3.90384
0.00463867 7.08331 7.6934	0 40.5679 4.4006
0.00488281 8.05346 8.31579	0 98.299 4.85372
0.00512695 8.11637 8.95113	0 71.1354 5.26266
0.00537109 10.5259 9.5913	0 129.763 5.65197
0.00561523 11.7454 10.227	0 123.04 6.06738
0.00585938 11.2291 10.8478	0 160.626 6.56347
0.00610352 10.9157 11.4421	0 102.271 7.18668
0.00634766 11.6653 11.9974	0 127.218 7.95874
0.0065918 11.8454 12.5003	0 150.752 8.86543
0.00683594 14.3512 12.938	0 166.357 9.8538
0.00708008 14.9483 13.2988	0 250.465 10.8383
0.00732422 17.1318 13.5736	0 346.718 11.7147
0.00756836 14.9944 13.7575	0 181.967 12.3801
0.0078125 15.8948 13.8504	0 264.877 12.7553
0.00805664 15.5072 13.8572	0 263.289 12.8066
0.00830078 16.9405 13.7879	0 390.17 12.5589
0.00854492 11.8764 13.6559	0 163.737 12.0933
0.00878906 12.4486 13.4765	0 111.725 11.5282
0.0090332 13.2812 13.2652	0 140.81 10.9854
0.00927734 13.3042 13.0359	0 141.661 10.5546
0.00952148 12.4479 12.8	0 141.107 10.2685
0.00976562 10.3984 12.5662	0 103.462 10.098
0.0100098 11.858 12.3404	0 148.736 9.96984
0.0102539 14.3547 12.1268	0 226.213 9.79802
0.010498 11.8971 11.9287	0 167.948 9.51643
0.0107422 12.7902 11.749	0 205.227 9.10176
0.0109863 11.7212 11.5904	0 143.124 8.57911
0.0112305 9.3647 11.4554	0 62.9423 8.01048
0.0114746 9.95305 11.3459	0 98.7061 7.47206
0.0117188 9.73996 11.2624	0 84.9995 7.02924
0.0119629 11.81 11.2039	0 161.125 6.7179
0.012207 10.1918 11.1678	0 78.832 6.53809
0.0124512 11.3765 11.1502	0 126.782 6.46127
0.0126953 11.2605 11.1471	0 138.52 6.44764
0.0129395 13.1947 11.1544	0 157.129 6.46567
0.0131836 10.971 11.1693	0 97.9361 6.50547
0.0134277 9.92725 11.19	0 70.4332 6.58047
0.0136719 12.2206 11.2162	0 110.835 6.7179
0.013916 10.7308 11.2482	0 112.441 6.94334
0.0141602 10.3033 11.2865	0 121.031 7.26681
0.0144043 11.1593 11.3313	0 130.339 7.67586
0.0146484 10.1123 11.3822	0 96.4889 8.1375
0.0148926 12.8402 11.4375	0 165.797 8.60641
0.0151367 11.6986 11.4949	0 175.163 9.03508
0.0153809 11.8333 11.5516	0 118.767 9.38153
0.015625 11.9519 11.6047	0 121.859 9.61286
0.0158691 9.63814 11.6513	0 102.667 9.70631
0.0161133 13.971 11.6892	0 174.958 9.65089
0.0163574 11.5722 11.717	0 153.003 9.45097
0.0166016 11.7693 11.734	0 136.63 9.12977
0.0168457 11.6895 11.7408	0 135.607 8.72817
0.0170898 12.3929 11.7385	0 166.982 8.29676
0.017334 10.9826 11.7296	0 166.367 7.88324
0.0175781 12.8544 11.7168	0 131.451 7.5215
0.0178223 11.9948 11.7038	0 146.088 7.2278
0.0180664 9.77477 11.6943	0 115.558 7.00506
0.0183105 12.7602 11.6922	0 138.26 6.8514
0.0185547 11.0613 11.7008	0 108.2 6.76683
0.0187988 12.6243 11.7228	0 160.988 6.75461
0.019043 10.2308 11.7596	0 90.0847 6.8176
0.0192871 10.8225 11.8119	0 96.8406 6.95333
0.0195312 11.1157 11.8788	0 127.583 7.1523
0.0197754 12.8064 11.9585	0 182.179 7.40142
0.0200195 13.7223 12.0483	0 206.198 7.69066
0.0202637 10.1091 12.1447	0 69.5477 8.01837
0.0205078 14.3728 12.2438	0 195.783 8.39094
0.020752 9.58134 12.3414	0 70.8418 8.81575
0.0209961 12.8144 12.4336	0 135.83 9.29055
0.0212402 13.5613 12.5166	0 163.845 9.79509
0.0214844 13.0242 12.5874	0 194.935 10.2901
0.0217285 13.0766 12.644	0 168.241 10.7254
0.0219727 12.7968 12.6854	0 158.639 11.0553
0.0222168 13.9349 12.7118	0 227.077 11.2533
0.0224609 13.0277 12.7245	0 163.3 11.322
0.0227051 11.5159 12.7252	0 104.956 11.2917
0.0229492 13.0114 12.7164	0 150.622 11.21
