0 0 1.65415	0 0 0.356277
0.000244141 3.70623 1.96155	0 19.8493 0.449683
0.000488281 3.00271 2.27639	0 8.46695 0.550478
0.000732422 4.08796 2.59186	0 11.9045 0.659916
0.000976562 2.86198 2.90307	0 8.32132 0.781373
0.0012207 3.60058 3.20762	0 18.732 0.919525
0.00146484 3.46617 3.50561	0 9.87802 1.07914
0.00170898 3.57987 3.79926	0 17.4464 1.26398
0.00195312 4.30819 4.09217	0 19.1934 1.47612
0.00219727 3.23984 4.38846	0 8.16717 1.71582
0.00244141 4.36221 4.69204	0 20.4125 1.9821
0.00268555 5.04857 5.00606	0 24.5416 2.27379
0.00292969 4.852 5.3328	0 22.0282 2.59096
0.00317383 5.53096 5.67365	0 26.1396 2.93601
0.00341797 6.39554 6.02947	0 43.3588 3.31388
0.00366211 6.32376 6.4008	0 50.7633 3.73111
0.00390625 6.86777 6.78818	0 48.1374 4.19377
0.00415039 6.87954 7.19222	0 40.9547 4.70526
0.00439453 7.06184 7.61361	0 48.7398 5.26452
0.00463867 7.37627 8.05305	0 37.9721 5.86519
0.00488281 7.94643 8.51114	0 51.1978 6.4959
0.00512695 9.61786 8.98837	0 57.1286 7.14143
0.00537109 9.05302 9.4852	0 72.3003 7.78519
0.00561523 8.76842 10.0022	0 70.4507 8.41334
0.00585938 10.8251 10.5403	0 103.844 9.02078
0.00610352 12.5747 11.1009	0 151.361 9.61804
0.00634766 11.5817 11.6862	0 191.646 10.2374
0.0065918 10.0097 12.2994	0 89.4694 10.9359
0.00683594 12.8364 12.9446	0 186.419 11.7947
0.00708008 11.5963 13.6274	0 100.871 12.9139
0.00732422 15.9794 14.3544	0 231.194 14.4053
0.00756836 14.8609 15.1335	0 177.407 16.3841
0.0078125 14.5014 15.973	0 178.3 18.9583
0.00805664 17.117 16.8811	0 379.985 22.2177
0.00830078 17.0645 17.8633	0 241.774 26.2165
0.00854492 14.6724 18.9209	0 227.54 30.9509
0.00878906 20.8993 20.0479	0 728.012 36.3361
0.0090332 19.1809 21.2288	0 394.492 42.1892
0.00927734 20.2144 22.437	0 502.553 48.2338
0.00952148 19.9547 23.635	0 450.457 54.1297
0.00976562 25.3827 24.7764	0 798.354 59.5274
0.0100098 24.5827 25.81	0 654.18 64.1299
0.0102539 32.9647 26.6851	0 885.617 67.7437
0.010498 39.2586 27.3581	0 1501.62 70.3006
0.0107422 36.3249 27.7981	0 1267.73 71.8452
0.0109863 26.7947 27.9921	0 531.08 72.4948
0.0112305 36.042 27.9464	0 1269.94 72.3862
0.0114746 29.2807 27.6866	0 853.318 71.6322
0.0117188 31.1963 27.2547	0 957.581 70.3054
0.0119629 25.0374 26.7037	0 725.044 68.4551
0.012207 23.8927 26.0916	0 695.715 66.151
0.0124512 23.6957 25.475	0 534.028 63.5265
0.0126953 23.5242 24.9028	0 542.269 60.7953
0.0129395 21.7452 24.412	0 558.716 58.2221
0.0131836 19.9636 24.0246	0 445.746 56.0503
0.0134277 19.459 23.7472	0 454.792 54.416
0.0136719 19.2667 23.572	0 421.47 53.2857
0.013916 23.2031 23.4802	0 658.594 52.4582
0.0141602 26.1753 23.4462	0 730.921 51.6365
0.0144043 24.2274 23.4423	0 548.399 50.5481
0.0146484 29.0373 23.4436	0 762.953 49.0565
0.0148926 23.3703 23.4312	0 471.304 47.214
0.0151367 23.478 23.3948	0 487.315 45.2302
0.0153809 23.8938 23.3331	0 598.121 43.3757
0.015625 22.4014 23.253	0 563.13 41.871
0.0158691 23.9803 23.1673	0 526.273 40.8165
0.0161133 22.3641 23.0926	0 492.064 40.1915
0.0163574 24.206 23.0462	0 682.426 39.9142
0.0166016 19.6635 23.0434	0 416.918 39.9234
0.0168457 20.4868 23.096	0 574.228 40.2378
0.0170898 22.2166 23.2112	0 553.931 40.9655
0.017334 21.828 23.3911	0 450.168 42.2644
0.0175781 22.5931 23.6334	0 448.105 44.278
0.0178223 24.3232 23.9326	0 557.787 47.0777
0.0180664 23.9743 24.2809	0 625.289 50.6343
0.0183105 25.8075 24.6698	0 973.645 54.8245
0.0185547 26.0909 25.0906	0 522.129 59.4627
0.0187988 23.3786 25.5344	0 502.81 64.3445
0.019043 24.2227 25.9925	0 473.967 69.2835
0.0192871 28.3711 26.4554	0 939.796 74.1301
0.0195312 27.9048 26.9126	0 1222 78.764
0.0197754 22.3957 27.3528	0 450.248 83.0656
0.0200195 30.2565 27.7638	0 991.628 86.8862
0.0202637 29.8906 28.1346	0 838.042 90.0471
0.0205078 30.361 28.4558	0 738.482 92.3843
0.020752 29.0516 28.722	0 1376.22 93.822
0.0209961 33.7697 28.9324	0 1822.22 94.4307
0.0212402 27.9495 29.0915	0 906.953 94.4251
0.0214844 30.4353 29.2085	0 1410.44 94.089
