0 0 2.74244	0 0 0.928064
0.000244141 5.36311 3.28243	0 37.1214 1.18673
0.000488281 4.99111 3.84488	0 25.5869 1.45612
0.000732422 5.18029 4.41744	0 20.5097 1.72694
0.000976562 6.55068 4.98974	0 41.6075 1.99547
0.0012207 5.52814 5.55443	0 31.5181 2.26581
0.00146484 6.46383 6.10754	0 31.9467 2.55152
0.00170898 5.61613 6.6482	0 41.6889 2.87681
0.00195312 7.88465 7.17781	0 53.3576 3.27629
0.00219727 7.57289 7.69897	0 70.4707 3.79134
0.00244141 8.12941 8.21434	0 73.0069 4.46129
0.00268555 8.0918 8.72587	0 61.0479 5.30993
0.00292969 9.17413 9.23426	0 106.226 6.33155
0.00317383 8.74469 9.7389	0 65.4049 7.48299
0.00341797 10.986 10.238	0 126.771 8.68756
0.00366211 11.409 10.729	0 163.846 9.85233
0.00390625 13.2253 11.2088	0 256.449 10.8937
0.00415039 11.2339 11.6735	0 152.577 11.7611
0.00439453 11.8449 12.1192	0 135.288 12.4492
0.00463867 11.4876 12.541	0 138.284 12.9926
0.00488281 12.7738 12.9339	0 196.065 13.4481
0.00512695 14.3065 13.2921	0 139.326 13.8721
0.00537109 14.3334 13.6101	0 201.387 14.3051
0.00561523 13.8216 13.8831	0 260.668 14.7661
0.00585938 19.016 14.1077	0 354.633 15.2554
0.00610352 13.8887 14.2826	0 222.276 15.7591
0.00634766 13.0129 14.4091	0 171.738 16.2542
0.0065918 16.9902 14.4914	0 297.329 16.7127
0.00683594 13.7788 14.5358	0 159.183 17.1083
0.00708008 14.9514 14.5508	0 273.347 17.4235
0.00732422 16.1225 14.5458	0 241.109 17.6538
0.00756836 13.4949 14.5305	0 194.614 17.8042
0.0078125 14.0244 14.5136	0 207.08 17.8803
0.00805664 14.0362 14.5026	0 207.481 17.8795
0.00830078 13.9883 14.5026	0 126.013 17.7881
0.00854492 13.6962 14.5161	0 184.526 17.5876
0.00878906 14.1094 14.5434	0 209.535 17.2656
0.0090332 15.7548 14.582	0 229.257 16.8263
0.00927734 12.5195 14.6279	0 122.173 16.2948
0.00952148 16.4678 14.6755	0 236.01 15.715
0.00976562 13.9267 14.7194	0 189.748 15.1424
0.0100098 15.2029 14.7538	0 301.151 14.6352
0.0102539 15.3023 14.7742	0 250.031 14.2435
0.010498 17.7106 14.7769	0 261.733 13.9974
0.0107422 13.4473 14.7596	0 164.116 13.8975
0.0109863 13.793 14.721	0 148.026 13.9114
0.0112305 14.8892 14.6612	0 198.477 13.9818
0.0114746 14.8328 14.5813	0 277.369 14.0465
0.0117188 14.4823 14.4841	0 264.352 14.0615
