0 0 2.15913	0 0 0.688582
0.000244141 4.33047 2.58214	0 22.6952 0.877843
0.000488281 4.07258 3.02191	0 21.2952 1.06581
0.000732422 3.88684 3.46875	0 15.8434 1.23855
0.000976562 4.56227 3.91475	0 22.256 1.38556
0.0012207 4.72615 4.35467	0 21.3303 1.50252
0.00146484 5.67963 4.7863	0 27.9587 1.5933
0.00170898 4.742 5.21025	0 20.3159 1.67116
0.00195312 5.69303 5.62912	0 25.8707 1.75897
0.00219727 5.61719 6.0465	0 31.6504 1.88814
0.00244141 5.55393 6.46575	0 30.3695 2.09512
0.00268555 6.89348 6.88901	0 50.9432 2.41521
0.00292969 7.09337 7.31651	0 48.0843 2.87378
0.00317383 7.36511 7.74628	0 54.0651 3.47687
0.00341797 8.45955 8.17438	0 58.7746 4.20428
0.00366211 8.60224 8.59543	0 73.2158 5.00859
0.00390625 8.64749 9.00345	0 80.5647 5.8226
0.00415039 10.1745 9.3928	0 118.097 6.57437
0.00439453 11.2407 9.75897	0 113.864 7.20595
0.00463867 10.1161 10.0991	0 99.2243 7.68911
0.00488281 13.2724 10.412	0 216.134 8.03188
0.00512695 9.89098 10.698	0 89.1765 8.27281
0.00537109 10.7234 10.9586	0 112.935 8.4649
0.00561523 10.5305 11.1953	0 104.538 8.65563
0.00585938 10.1397 11.4092	0 91.4965 8.87086
0.00610352 13.0752 11.601	0 121.908 9.10852
0.00634766 11.7985 11.7708	0 198.9 9.34326
0.0065918 11.3501 11.9184	0 102.255 9.53876
0.00683594 15.1172 12.0442	0 230.574 9.66194
0.00708008 13.1258 12.1492	0 130.488 9.69413
0.00732422 12.5969 12.2354	0 146.37 9.63672
0.00756836 10.9491 12.3059	0 96.3135 9.51153
0.0078125 11.1868 12.3643	0 141.174 9.35729
0.00805664 11.9021 12.4141	0 149.699 9.22387
0.00830078 14.7382 12.4583	0 209.012 9.16447
0.00854492 12.5897 12.4988	0 109.766 9.22622
0.00878906 10.049 12.5363	0 106.819 9.44013
0.0090332 13.7978 12.5701	0 170.708 9.81257
0.00927734 12.9596 12.5987	0 169.455 10.3216
0.00952148 13.1905 12.6199	0 184.731 10.9204
0.00976562 11.8371 12.6315	0 186.186 11.5472
0.0100098 11.9027 12.6318	0 149.45 12.1386
0.0102539 14.1982 12.62	0 217.995 12.642
0.010498 14.3845 12.5959	0 206.332 13.0216
0.0107422 13.0187 12.5608	0 172.399 13.2585
0.0109863 10.5174 12.5161	0 123.302 13.3458
0.0112305 12.2814 12.464	0 147.928 13.2839
0.0114746 13.1372 12.4064	0 263.168 13.0801
0.0117188 11.8392 12.345	0 173.613 12.7514
0.0119629 11.3867 12.2809	0 133.412 12.3282
0.012207 13.3744 12.2147	0 209.394 11.8527
0.0124512 12.8202 12.1471	0 181.97 11.3712
0.0126953 11.7315 12.0784	0 150.402 10.9211
0.0129395 11.7764 12.0097	0 112.347 10.5205
0.0131836 12.3979 11.9423	0 161.359 10.1658
0.0134277 11.4087 11.8782	0 141.215 9.83941
0.0136719 11.7044 11.8197	0 142.227 9.52421
0.013916 11.8955 11.7691	0 113.227 9.21683
0.0141602 11.5613 11.7288	0 129.821 8.93222
0.0144043 11.7827 11.7003	0 112.383 8.69748
0.0146484 10.8638 11.6848	0 117.093 8.5389
0.0148926 10.2322 11.6826	0 108.751 8.46984
0.0151367 11.9961 11.6936	0 94.8394 8.48627
0.0153809 12.398 11.7173	0 140.538 8.57131
0.015625 11.8681 11.7535	0 163.195 8.70466
0.0158691 11.9764 11.802	0 126.419 8.87021
0.0161133 11.2645 11.863	0 109.422 9.05781
0.0163574 13.0365 11.9365	0 112.289 9.2603
0.0166016 10.722 12.0226	0 122.275 9.47002
0.0168457 11.5189 12.1202	0 169.747 9.67815
0.0170898 11.606 12.2274	0 147.386 9.87608
0.017334 11.2171 12.3413	0 154.565 10.0555
0.0175781 12.0603 12.4581	0 138.485 10.2058
0.0178223 15.3525 12.5734	0 225.13 10.3104
0.0180664 12.2527 12.6837	0 150.95 10.3479
0.0183105 14.5136 12.786	0 242.835 10.2989
0.0185547 12.4507 12.879	0 149.009 10.1573
0.0187988 11.2477 12.9631	0 82.1037 9.93802
0.019043 14.3645 13.0401	0 158.918 9.67775
0.0192871 13.2818 13.1125	0 161.973 9.42539
0.0195312 13.6904 13.1833	0 167.443 9.22802
0.0197754 12.9247 13.2553	0 176.209 9.11662
0.0200195 11.8317 13.33	0 106.463 9.09658
0.0202637 12.395 13.4079	0 120.122 9.14536
0.0205078 15.35 13.4882	0 215.36 9.21835
0.020752 11.987 13.5691	0 166.649 9.2627
0.0209961 14.7886 13.6486	0 236.403 9.23615
0.0212402 14.4946 13.7245	0 199.162 9.12543
0.0214844 13.3403 13.7954	0 202.805 8.95678
0.0217285 14.1423 13.8611	0 205.751 8.79232
0.0219727 14.9748 13.9225	0 168.319 8.71096
0.0222168 14.635 13.9817	0 176.691 8.77951
0.0224609 11.6114 14.042	0 114.369 9.02578
0.0227051 14.0043 14.107	0 124.006 9.42666
0.0229492 14.1197 14.1808	0 215.877 9.91876
0.0231934 15.2886 14.2673	0 270.606 10.4294
0.0234375 14.0898 14.3699	0 208.356 10.9145
0.0236816 14.5066 14.4909	0 209.771 11.3849
0.0239258 14.1393 14.6317	0 190.757 11.9069
0.0241699 12.4454 14.7923	0 127.299 12.5753
