0 0 2.95236	0 0 1.04453
0.000244141 6.04178 3.51483	0 40.2256 1.31735
0.000488281 5.80505 4.09411	0 38.2639 1.596
0.000732422 5.90425 4.67658	0 35.2389 1.87383
0.000976562 6.58208 5.25112	0 41.0529 2.15161
0.0012207 6.25601 5.81005	0 39.7232 2.43654
0.00146484 5.92629 6.34945	0 28.7858 2.73865
0.00170898 6.87626 6.86855	0 39.7196 3.06619
0.00195312 7.35159 7.36879	0 52.576 3.4218
0.00219727 7.22897 7.85262	0 58.5027 3.80093
0.00244141 9.33324 8.32242	0 75.8361 4.19281
0.00268555 7.6054 8.7799	0 48.9624 4.58383
0.00292969 8.46313 9.22578	0 58.2931 4.96273
0.00317383 11.3576 9.66008	0 171.804 5.32663
0.00341797 10.9802 10.0824	0 107.14 5.68637
0.00366211 11.7995 10.4926	0 98.9609 6.06918
0.00390625 9.32515 10.8909	0 77.7168 6.51671
0.00415039 11.6932 11.2779	0 164.839 7.07759
0.00439453 11.3043 11.6548	0 107.772 7.79526
0.00463867 12.062 12.0224	0 114.479 8.6944
0.00488281 13.5681 12.3814	0 191.088 9.7705
0.00512695 12.0116 12.7311	0 147.729 10.9866
0.00537109 13.0197 13.0697	0 151.427 12.2788
0.00561523 12.4374 13.3941	0 178.828 13.5685
0.00585938 14.9954 13.7	0 263.396 14.7768
0.00610352 13.3404 13.9825	0 215.163 15.8365
0.00634766 14.7298 14.2368	0 224.864 16.6986
0.0065918 16.6039 14.4588	0 384.374 17.3342
0.00683594 16.3619 14.6454	0 275.74 17.7343
0.00708008 14.8183 14.7955	0 318.559 17.9102
0.00732422 14.376 14.9093	0 256.859 17.8945
0.00756836 14.2388 14.9889	0 172.568 17.74
0.0078125 16.8858 15.0376	0 263.87 17.5137
0.00805664 15.4648 15.0599	0 184.886 17.2859
0.00830078 15.48 15.0609	0 284.45 17.1166
0.00854492 15.5883 15.0459	0 189.263 17.046
0.00878906 13.4242 15.0205	0 195.226 17.0915
0.0090332 14.0848 14.9903	0 161.438 17.2499
0.00927734 16.7316 14.9607	0 285.216 17.5025
0.00952148 16.4368 14.9363	0 193.031 17.8193
0.00976562 13.3267 14.9212	0 256.122 18.1621
0.0100098 13.5776 14.9181	0 183.475 18.488
0.0102539 14.1324 14.928	0 144.893 18.7545
0.010498 15.7744 14.9503	0 262.246 18.9268
0.0107422 14.9087 14.9824	0 223.427 18.9856
0.0109863 12.8741 15.0202	0 202.233 18.9325
0.0112305 16.9717 15.0588	0 290.396 18.79
0.0114746 13.7507 15.0933	0 187.505 18.5963
0.0117188 16.5433 15.1198	0 235.771 18.3942
0.0119629 16.6142 15.1362	0 229.813 18.2198
0.012207 17.4456 15.1428	0 357.997 18.0922
0.0124512 12.2786 15.1424	0 134.448 18.0092
0.0126953 15.7608 15.1401	0 319.171 17.949
0.0129395 15.5462 15.1422	0 165.747 17.8803
0.0131836 13.6231 15.1557	0 194.585 17.7769
0.0134277 14.6774 15.187	0 235.328 17.6347
0.0136719 16.4725 15.2405	0 229.272 17.483
0.013916 12.8004 15.3186	0 179.181 17.3843
0.0141602 14.5555 15.4205	0 179.768 17.4219
0.0144043 15.8308 15.5428	0 225.326 17.6765
0.0146484 15.1792 15.6795	0 227.101 18.2012
0.0148926 16.7025 15.8227	0 285.497 19.0036
0.0151367 15.7463 15.964	0 200.795 20.0407
0.0153809 15.9441 16.095	0 337.025 21.2261
0.015625 16.5485 16.2087	0 289.333 22.448
0.0158691 17.8928 16.3002	0 277.92 23.5892
0.0161133 17.3162 16.3677	0 287.256 24.5463
0.0163574 17.312 16.4121	0 226.166 25.2428
0.0166016 18.4197 16.4366	0 374.441 25.6368
0.0168457 14.6064 16.4467	0 206.248 25.7224
0.0170898 13.764 16.4485	0 185.122 25.5262
0.017334 17.6326 16.4483	0 286.734 25.0999
0.0175781 16.996 16.4517	0 243.484 24.5131
0.0178223 15.6981 16.4632	0 222.13 23.8465
0.0180664 15.8253 16.4861	0 338.966 23.1875
0.0183105 17.3976 16.5225	0 306.152 22.6246
0.0185547 16.0957 16.5737	0 255.976 22.2398
0.0187988 17.0347 16.64	0 253.352 22.1009
0.019043 14.9457 16.7216	0 224.12 22.2538
0.0192871 20.1151 16.8177	0 395.507 22.7193
0.0195312 13.0312 16.9276	0 180.091 23.4923
0.0197754 16.021 17.0505	0 248.859 24.5425
0.0200195 17.7408 17.1854	0 252.656 25.8144
0.0202637 18.4279 17.3323	0 401.996 27.2296
0.0205078 18.3137 17.4916	0 377.146 28.6924
0.020752 18.6263 17.6648	0 447.376 30.1021
0.0209961 16.8335 17.8537	0 317.388 31.3715
0.0212402 18.3588 18.0598	0 336.094 32.4454
0.0214844 15.6203 18.284	0 254.91 33.3114
0.0217285 17.9562 18.525	0 359.461 33.9976
0.0219727 15.9764 18.7797	0 167.511 34.5547
0.0222168 21.9353 19.0426	0 525.956 35.0287
0.0224609 19.463 19.3068	0 434.224 35.436
0.0227051 20.1064 19.5647	0 464.068 35.7512
0.0229492 18.3517 19.809	0 281.281 35.913
0.0231934 23.3774 20.0341	0 680.278 35.8448
0.0234375 22.7279 20.2367	0 510.866 35.4813
0.0236816 18.3023 20.4161	0 241.562 34.793
0.0239258 18.9012 20.5742	0 258.449 33.8005
0.0241699 22.1079 20.7151	0 542.063 32.5791
0.0244141 21.2974 20.8451	0 404.533 31.2525
0.0246582 21.862 20.9722	0 406.76 29.9765
0.0249023 20.3261 21.1054	0 473.832 28.9122
0.0251465 19.6928 21.2548	0 403.095 28.1926
0.0253906 22.4732 21.4309	0 627.236 27.8902
0.0256348 22.869 21.6435	0 533.417 28.0013
0.0258789 19.2186 21.901	0 395.024 28.4551
0.026123 20.8943 22.2093	0 451.381 29.149
0.0263672 22.5397 22.5705	0 594.757 29.9927
0.0266113 18.7585 22.9826	0 392.202 30.9412
0.0268555 22.9049 23.4397	0 473.281 32.0031
0.0270996 22.3271 23.9329	0 543.503 33.2275
0.0273438 26.0045 24.4516	0 458.946 34.6831
0.0275879 26.0004 24.9856	0 597.21 36.4434
0.027832 28.5295 25.5272	0 807.256 38.5788
0.0280762 27.9762 26.0716	0 806.643 41.1474
0.0283203 24.2897 26.6183	0 511 44.1761
0.0285645 28.5074 27.1699	0 998.972 47.632
0.0288086 25.1499 27.7315	0 550.28 51.3983
0.0290527 25.4738 28.3093	0 717.685 55.2702
0.0292969 31.0105 28.9094	0 990.676 58.9836
0.029541 25.9566 29.5371	0 583.299 62.2757
0.0297852 31.0111 30.1968	0 1169.49 64.9643
0.0300293 34.3886 30.8919	0 1146.36 67.024
0.0302734 31.1861 31.6249	0 875.004 68.631
0.0305176 32.7449 32.3977	0 1412.21 70.157
0.0307617 28.1054 33.2117	0 726.241 72.1072
0.0310059 32.972 34.0678	0 1131.95 75.0203
0.03125 33.3341 34.9666	0 1009.59 79.361
0.0314941 37.3277 35.9088	0 1415.68 85.4394
0.0317383 35.763 36.8957	0 1631.07 93.3669
0.0319824 42.0874 37.9302	0 1677.03 103.048
0.0322266 38.4097 39.0166	0 1291.13 114.202
0.0324707 36.481 40.1613	0 1584.03 126.413
0.0327148 41.1352 41.372	0 2444.16 139.228
0.032959 39.0035 42.6565	0 1790.65 152.276
0.0332031 45.9276 44.0222	0 2273.27 165.369
0.0334473 46.3563 45.4742	0 2326.46 178.532
0.0336914 40.0452 47.016	0 1427.36 191.925
0.0339355 44.4134 48.6489	0 2536.89 205.714
0.0341797 51.2993 50.3745	0 2716.02 219.966
0.0344238 54.8222 52.1957	0 4406.12 234.653
0.034668 56.1477 54.1194	0 2574.23 249.751
0.0349121 51.2301 56.1582	0 3190.87 265.383
0.0351562 59.3085 58.3308	0 3029.57 281.883
0.0354004 59.8415 60.6614	0 4113.55 299.728
0.0356445 60.4722 63.1776	0 3756.14 319.371
0.0358887 66.3515 65.9076	0 4096.87 341.095
0.0361328 54.1796 68.8774	0 3024.64 365.013
0.036377 68.7057 72.108	0 4842.68 391.26
0.0366211 71.8139 75.6147	0 4686.38 420.268
0.0368652 70.7541 79.4077	0 4774 452.916
0.0371094 84.7639 83.4934	0 4748 490.337
0.0373535 92.2198 87.8783	0 7772.96 533.363
0.0375977 88.1745 92.5713	0 10186.5 581.794
0.0378418 101.355 97.588	0 11395.9 633.948
0.0380859 85.0565 102.953	0 7433.9 686.913
0.0383301 98.4685 108.705	0 8740.43 737.68
0.0385742 103.307 114.893	0 14132.6 784.872
0.0388184 143.464 121.584	0 21179 830.357
0.0390625 116.795 128.858	0 13285.2 879.98
0.0393066 126.351 136.804	0 16355.5 942.97
0.0395508 117.561 145.513	0 14112.4 1030.13
0.0397949 177.464 155.072	0 23585.8 1151.46
0.0400391 137.988 165.547	0 16995.9 1314.11
0.0402832 147.339 176.977	0 19264.7 1521.51
0.0405273 151.948 189.365	0 25675.8 1774.12
0.0407715 181.748 202.674	0 29538.5 2071.73
0.0410156 222.655 216.824	0 59702.7 2416.4
0.0412598 239.314 231.693	0 48690.6 2814.51
0.0415039 263.232 247.12	0 69569.9 3276.54
0.041748 240.244 262.904	0 53907.6 3813.57
0.0419922 279.942 278.801	0 77492.1 4431.29
0.0422363 283.721 294.527	0 65289.2 5122.79
0.0424805 281.935 309.754	0 74142.7 5862.92
0.0427246 344.972 324.125	0 106952 6606.45
0.0429688 363.132 337.26	0 116659 7292.08
0.0432129 412.49 348.787	0 175386 7852.51
0.043457 394.813 358.362	0 174063 8228.85
0.0437012 353.584 365.698	0 94840.6 8384.96
0.0439453 469.46 370.591	0 188885 8316.51
0.0441895 421.416 372.927	0 166713 8050.61
0.0444336 401.651 372.695	0 133544 7635.9
0.0446777 382.592 369.975	0 147463 7127.35
0.0449219 425.029 364.925	0 165720 6572.8
0.045166 365.165 357.759	0 121598 6006.32
0.0454102 332.476 348.733	0 125387 5449.38
0.0456543 366.876 338.117	0 98718 4915.93
0.0458984 337.709 326.188	0 85962.1 4416.94
0.0461426 377.95 313.215	0 174085 3961.55
0.0463867 262.156 299.454	0 61604.1 3555.75
0.0466309 290.646 285.143	0 83207.2 3200.92
0.046875 249.827 270.503	0 72372.2 2893.74
0.0471191 264.731 255.736	0 55427.3 2627.6
0.0473633 225.007 241.028	0 60084.3 2394.63
0.0476074 263.134 226.548	0 60907.4 2187.49
0.0478516 183.883 212.45	0 35806.5 2000.64
0.0480957 184.323 198.873	0 27789.2 1831.07
0.0483398 186.506 185.937	0 30029.4 1678.08
0.048584 148.585 173.74	0 18512.4 1542.35
0.0488281 156.732 162.355	0 28125 1424.61
0.0490723 132.372 151.823	0 17858.2 1324.52
0.0493164 121.834 142.153	0 16383 1240.18
0.0495605 116.41 133.321	0 10537.8 1168.3
0.0498047 133.281 125.277	0 18504.8 1104.78
0.0500488 92.5811 117.949	0 8531.59 1045.45
0.050293 118.66 111.254	0 18556.1 986.733
0.0505371 92.7061 105.11	0 8152.92 926.276
0.0507812 108.724 99.4371	0 15263.5 863.206
0.0510254 96.1335 94.1719	0 11501.4 798.077
0.0512695 73.7785 89.2631	0 4243.15 732.425
0.0515137 83.7822 84.6735	0 4593.84 668.112
0.0517578 80.3656 80.3765	0 8056.34 606.737
