0 0 3.98995	0 0 2.22175
0.000244141 6.95265 4.7764	0 40.2174 2.99498
0.000488281 8.05973 5.59324	0 74.8829 3.8815
0.000732422 7.94113 6.42106	0 68.9272 4.87598
0.000976562 8.82524 7.24333	0 106.407 5.9925
0.0012207 8.23302 8.04803	0 82.8991 7.27534
0.00146484 9.08728 8.82849	0 73.8399 8.8041
0.00170898 9.44519 9.58299	0 105.614 10.6907
0.00195312 11.9883 10.3136	0 110.106 13.0683
0.00219727 11.3309 11.0248	0 140.689 16.0724
0.00244141 9.56177 11.7213	0 117.535 19.8196
0.00268555 10.7223 12.4074	0 128.818 24.3849
0.00292969 13.4609 13.0858	0 191.734 29.7852
0.00317383 13.5775 13.7578	0 172.544 35.9698
0.00341797 17.0315 14.4238	0 355.307 42.8213
0.00366211 16.4519 15.0839	0 268.293 50.1625
0.00390625 14.6637 15.7388	0 345.963 57.7693
0.00415039 15.7852 16.3902	0 219.114 65.3865
0.00439453 17.5372 17.0406	0 473.776 72.7512
0.00463867 16.5633 17.6934	0 487.439 79.6269
0.00488281 20.6625 18.352	0 871.578 85.8445
0.00512695 16.7688 19.0193	0 304.913 91.3406
0.00537109 17.4744 19.6971	0 307.048 96.1744
0.00561523 22.1418 20.3859	0 601.991 100.514
0.00585938 20.6754 21.0846	0 343.062 104.595
0.00610352 23.1056 21.7907	0 696.665 108.67
0.00634766 21.0435 22.5008	0 626.624 112.969
0.0065918 22.8463 23.2107	0 531.64 117.681
0.00683594 25.0825 23.916	0 545.443 122.966
0.00708008 23.8848 24.612	0 552.681 128.972
0.00732422 27.1256 25.2937	0 923.394 135.866
0.00756836 22.737 25.956	0 560.822 143.815
0.0078125 32.6643 26.5929	0 1260.31 152.928
0.00805664 25.7493 27.1981	0 723.302 163.123
0.00830078 26.5593 27.7643	0 582.829 173.982
0.00854492 25.9368 28.2845	0 705.834 184.663
0.00878906 30.2933 28.7525	0 1071.99 193.966
0.0090332 31.9697 29.1644	0 1228.71 200.584
0.00927734 29.0979 29.5196	0 2650.84 203.476
0.00952148 41.0246 29.8211	0 2007.94 202.229
0.00976562 24.7625 30.0762	0 972.904 197.238
0.0100098 31.8575 30.2945	0 1236.04 189.624
0.0102539 27.2547 30.4871	0 957.654 180.92
0.010498 29.5636 30.6634	0 1140.42 172.64
0.0107422 29.4965 30.8298	0 857.676 165.912
0.0109863 30.3229 30.9879	0 964.152 161.28
0.0112305 33.4785 31.1345	0 907.752 158.701
0.0114746 29.4769 31.2618	0 745.94 157.712
0.0117188 34.6948 31.3599	0 1685.07 157.639
0.0119629 30.2614 31.4187	0 798.638 157.794
0.012207 33.4266 31.4307	0 1631.82 157.605
0.0124512 30.4151 31.3927	0 1042.9 156.663
0.0126953 36.6458 31.3073	0 2343.34 154.74
0.0129395 34.9572 31.1827	0 1392.65 151.772
0.0131836 30.056 31.0319	0 1015.43 147.841
0.0134277 29.4116 30.8706	0 1480.63 143.148
0.0136719 24.656 30.7153	0 594.045 137.981
0.013916 31.0909 30.581	0 1309.82 132.678
0.0141602 28.1564 30.4804	0 751.969 127.6
0.0144043 31.3264 30.4225	0 1200.11 123.1
0.0146484 31.9649 30.4132	0 1230.34 119.506
0.0148926 30.5162 30.4552	0 819.948 117.085
0.0151367 31.1414 30.5491	0 880.555 116.01
0.0153809 29.2304 30.6932	0 781.02 116.328
0.015625 27.2123 30.884	0 712.267 117.951
0.0158691 27.029 31.1168	0 909.745 120.691
0.0161133 34.6761 31.3855	0 1050.11 124.337
0.0163574 27.5128 31.6838	0 718.978 128.755
0.0166016 38.113 32.0053	0 1245.62 133.963
0.0168457 36.2477 32.3448	0 1128.33 140.15
0.0170898 27.3738 32.6981	0 1174.65 147.594
0.017334 34.4765 33.0622	0 1188.31 156.521
0.0175781 29.5193 33.4347	0 996.469 166.951
0.0178223 35.9921 33.8128	0 987.548 178.622
0.0180664 33.146 34.1924	0 710.88 191.037
0.0183105 35.7703 34.5681	0 4641.49 203.618
0.0185547 32.9944 34.9326	0 1372.27 215.886
0.0187988 34.3287 35.2779	0 1178.45 227.563
0.019043 36.1306 35.5962	0 1312.29 238.551
0.0192871 44.6412 35.8809	0 3046.6 248.8
0.0195312 33.1451 36.1281	0 956.913 258.15
0.0197754 37.2457 36.3369	0 1257.56 266.243
0.0200195 33.0855 36.5105	0 1129.2 272.594
0.0202637 43.4254 36.6552	0 3465.87 276.767
0.0205078 27.1392 36.7808	0 927.06 278.605
0.020752 46.2537 36.8995	0 3189.49 278.368
0.0209961 32.2256 37.0247	0 1602.73 276.701
0.0212402 42.0221 37.1703	0 2078.97 274.436
0.0214844 34.9601 37.3487	0 1312 272.3
0.0217285 33.0657 37.5699	0 1557.5 270.66
0.0219727 38.9172 37.8396	0 1861.15 269.413
0.0222168 31.5542 38.1594	0 830.502 268.023
0.0224609 39.7078 38.5257	0 1813.23 265.704
0.0227051 40.1766 38.9313	0 1434.7 261.668
0.0229492 42.0636 39.3668	0 4567.35 255.378
0.0231934 35.8686 39.8221	0 1429.16 246.742
0.0234375 40.8174 40.2892	0 1475.43 236.223
0.0236816 45.4999 40.7632	0 1821.12 224.808
0.0239258 40.6963 41.2436	0 1371 213.875
0.0241699 39.1483 41.7342	0 1615.63 204.943
0.0244141 47.1659 42.2421	0 1920.34 199.394
0.0246582 38.6133 42.7766	0 1860.55 198.204
0.0249023 39.6861 43.3473	0 1634.97 201.805
0.0251465 43.5715 43.9627	0 2278.82 210.094
0.0253906 45.2578 44.6286	0 2454.84 222.637
0.0256348 42.7264 45.3481	0 1838.86 238.959
0.0258789 46.804 46.1203	0 2891.63 258.801
0.026123 48.095 46.9408	0 1779.33 282.2
0.0263672 47.1722 47.8018	0 2049.75 309.326
0.0266113 47.4045 48.6922	0 1948.44 340.125
0.0268555 51.0543 49.5988	0 5160.61 373.947
0.0270996 36.6667 50.5069	0 1249.49 409.323
0.0273438 63.56 51.4024	0 6979.45 444.045
0.0275879 53.7809 52.2733	0 2520.07 475.522
0.027832 57.2512 53.1119	0 4374.84 501.304
0.0280762 51.2624 53.9165	0 3180.25 519.611
0.0283203 57.8153 54.6921	0 4757.84 529.679
0.0285645 54.2258 55.4505	0 3506.09 531.862
0.0288086 54.1671 56.2092	0 2722.04 527.46
0.0290527 60.208 56.9892	0 3379.39 518.381
0.0292969 57.4743 57.8129	0 2936.8 506.753
0.029541 50.6553 58.7008	0 2791.55 494.65
0.0297852 64.2172 59.6692	0 6195.06 483.948
