0 0 0.735665	0 0 0.0425201
0.000244141 1.27495 0.882088	0 1.7397 0.055673
0.000488281 1.34233 1.03548	0 1.42747 0.0704467
0.000732422 1.56438 1.19312	0 1.77633 0.0869038
0.000976562 1.70914 1.35312	0 2.51614 0.105473
0.0012207 1.81009 1.51476	0 3.70585 0.12706
0.00146484 1.46072 1.67856	0 2.38047 0.153126
0.00170898 1.64968 1.84628	0 2.30171 0.185733
0.00195312 1.71038 2.0206	0 2.99776 0.227558
0.00219727 2.04251 2.20483	0 3.83037 0.281804
0.00244141 1.93595 2.40262	0 3.76442 0.351949
0.00268555 2.53417 2.61767	0 6.39399 0.441374
0.00292969 2.70251 2.8536	0 7.87649 0.553022
0.00317383 2.70506 3.11386	0 5.09471 0.689331
0.00341797 3.12573 3.40171	0 11.1562 0.8526
0.00366211 3.34642 3.72022	0 21.8966 1.0456
0.00390625 3.23563 4.07224	0 8.45657 1.27202
0.00415039 4.04357 4.46029	0 17.0474 1.53627
0.00439453 4.43156 4.88645	0 18.2439 1.84256
0.00463867 4.79287 5.35212	0 24.7925 2.19383
0.00488281 5.09682 5.85784	0 21.0296 2.59124
0.00512695 6.7881 6.40301	0 48.9043 3.03488
0.00537109 5.46649 6.98567	0 33.8124 3.52569
0.00561523 6.56994 7.60226	0 47.3004 4.06812
0.00585938 7.63952 8.24748	0 62.202 4.6726
0.00610352 9.38199 8.91413	0 100.969 5.35711
0.00634766 9.9767 9.59309	0 73.8684 6.14593
0.0065918 10.0733 10.2733	0 78.8791 7.06414
0.00683594 11.4422 10.9419	0 140.791 8.12707
0.00708008 10.9252 11.5844	0 149.615 9.32683
0.00732422 11.5068 12.1857	0 188.098 10.622
0.00756836 14.4591 12.73	0 235.83 11.9368
0.0078125 15.4768 13.2023	0 246.507 13.1743
0.00805664 16.2613 13.5893	0 266.556 14.2381
0.00830078 14.7734 13.8804	0 244.669 15.0548
0.00854492 15.3939 14.0689	0 206.779 15.5844
0.00878906 16.0741 14.1523	0 280.59 15.8169
0.0090332 15.4589 14.1332	0 224.026 15.759
0.00927734 14.7042 14.0189	0 271.136 15.4226
0.00952148 16.9084 13.8217	0 230.634 14.8231
0.00976562 15.0094 13.5571	0 212.534 13.9869
0.0100098 13.7943 13.2434	0 171.912 12.9605
0.0102539 10.6548 12.8999	0 94.383 11.8127
0.010498 11.9079 12.5453	0 108.493 10.6269
0.0107422 11.7445 12.1968	0 153.874 9.48527
0.0109863 11.3362 11.8682	0 119.628 8.45371
0.0112305 10.0514 11.5702	0 122.47 7.57185
0.0114746 11.6252 11.3098	0 170.7 6.85148
0.0117188 10.3734 11.0907	0 109.658 6.2824
0.0119629 8.7304 10.9139	0 65.9634 5.84337
0.012207 11.5255 10.7784	0 103.745 5.51479
0.0124512 10.9814 10.6817	0 116.66 5.2884
0.0126953 11.3949 10.6203	0 101.072 5.16943
0.0129395 8.93351 10.59	0 79.7068 5.1691
0.0131836 9.5562 10.5856	0 71.9341 5.29071
0.0134277 9.36569 10.6017	0 86.4615 5.51747
0.0136719 10.1546 10.6326	0 116.385 5.81086
0.013916 11.3153 10.6729	0 122.995 6.12302
0.0141602 11.9896 10.7178	0 144.731 6.41791
0.0144043 12.099 10.764	0 125.736 6.68947
0.0146484 11.091 10.8096	0 144.089 6.96488
0.0148926 10.7139 10.8543	0 119.509 7.28928
0.0151367 10.5981 10.8989	0 108.85 7.69844
0.0153809 9.17027 10.9454	0 85.3572 8.19361
0.015625 9.68706 10.996	0 78.4933 8.73221
0.0158691 12.2019 11.0528	0 147.792 9.23974
0.0161133 11.6497 11.1175	0 117.605 9.63737
0.0163574 12.7649 11.1912	0 166.888 9.87192
0.0166016 9.75924 11.2744	0 111.562 9.93444
0.0168457 12.0133 11.3663	0 118.326 9.86066
0.0170898 10.0278 11.4652	0 138.016 9.7153
0.017334 10.752 11.5682	0 145.952 9.5685
0.0175781 10.5528 11.6712	0 105.97 9.47381
0.0178223 13.7368 11.7696	0 274.944 9.45431
0.0180664 11.0942 11.8586	0 117.466 9.49965
0.0183105 13.6764 11.9342	0 195.526 9.57353
0.0185547 12.8462 11.9941	0 123.928 9.62923
0.0187988 11.348 12.0383	0 193.126 9.62817
0.019043 14.5963 12.0689	0 207.824 9.55523
0.0192871 12.2798 12.0903	0 134.101 9.42506
0.0195312 10.2765 12.1082	0 136.412 9.27649
0.0197754 10.8664 12.1285	0 113.437 9.15759
0.0200195 12.1211 12.1563	0 162.369 9.10732
0.0202637 12.486 12.1949	0 145.854 9.14127
0.0205078 11.6869 12.2448	0 120.324 9.24624
0.020752 11.5272 12.3041	0 158.067 9.38512
0.0209961 13.2418 12.3682	0 207.477 9.5095
0.0212402 11.2751 12.431	0 128.36 9.5751
0.0214844 12.927 12.4854	0 140.992 9.55415
0.0217285 12.8599 12.5249	0 151.345 9.44073
0.0219727 13.1212 12.5449	0 130.112 9.24797
0.0222168 14.2231 12.543	0 143.777 9.00061
0.0224609 15.0579 12.5202	0 206.755 8.72798
0.0227051 11.1421 12.4805	0 79.7064 8.46146
0.0229492 14.0175 12.4303	0 209.93 8.236
0.0231934 9.95814 12.3777	0 223.067 8.09138
0.0234375 11.5184 12.3315	0 116.244 8.0683
0.0236816 10.4675 12.2996	0 105.962 8.19795
0.0239258 13.0705 12.2884	0 167.221 8.48919
0.0241699 13.5548 12.3026	0 172.497 8.92026
0.0244141 11.1982 12.3439	0 160.18 9.44064
0.0246582 13.2573 12.4122	0 214.617 9.983
0.0249023 9.27382 12.505	0 78.3621 10.4804
0.0251465 11.5824 12.6183	0 127.04 10.8816
0.0253906 14.3307 12.7473	0 175.739 11.1595
0.0256348 11.1665 12.8868	0 94.2106 11.3107
0.0258789 16.3329 13.0319	0 252.425 11.349
0.026123 13.0028 13.1786	0 144.166 11.2971
0.0263672 14.0333 13.3237	0 201.592 11.1797
0.0266113 12.3782 13.465	0 177.97 11.0204
0.0268555 13.8533 13.601	0 204.465 10.8412
0.0270996 12.2591 13.7305	0 161.137 10.6628
0.0273438 12.5132 13.8525	0 134.662 10.5014
0.0275879 16.619 13.966	0 207.987 10.3666
0.027832 14.1119 14.0701	0 160.859 10.26
0.0280762 14.3298 14.1643	0 176.537 10.1782
0.0283203 17.5 14.2486	0 265.147 10.1173
0.0285645 11.9891 14.3239	0 115.8 10.0761
0.0288086 12.2207 14.3916	0 152.772 10.0542
0.0290527 15.2853 14.4542	0 180.207 10.0478
0.0292969 16.068 14.5148	0 249.036 10.0464
0.029541 12.9589 14.5769	0 169.126 10.0364
0.0297852 16.0504 14.6445	0 283.194 10.0102
0.0300293 15.934 14.7213	0 218.814 9.97864
0.0302734 14.7748 14.8105	0 192.022 9.97929
0.0305176 10.8315 14.9144	0 110.873 10.0757
0.0307617 15.0962 15.034	0 172.38 10.3471
0.0310059 15.5886 15.169	0 227.565 10.87
0.03125 14.8175 15.3176	0 219.614 11.6961
0.0314941 15.5827 15.477	0 184.734 12.8322
0.0317383 16.9146 15.6443	0 226.704 14.2276
0.0319824 14.7279 15.8167	0 194.708 15.7737
0.0322266 17.9444 15.9923	0 315.846 17.3195
0.0324707 15.2429 16.1706	0 281.122 18.7016
0.0327148 16.2042 16.3522	0 254.17 19.7801
0.032959 15.0382 16.5391	0 295.858 20.4713
0.0332031 18.8408 16.7335	0 396.418 20.7653
0.0334473 16.0822 16.9381	0 260.764 20.723
0.0336914 17.0597 17.1549	0 332.632 20.455
0.0339355 16.3391 17.3848	0 369.594 20.0881
0.0341797 16.9662 17.6281	0 282.487 19.7316
0.0344238 18.1007 17.8839	0 281.954 19.4536
0.034668 17.151 18.1513	0 290.889 19.2723
0.0349121 18.7232 18.4298	0 380.331 19.1663
0.0351562 18.4591 18.7198	0 277.9 19.0987
0.0354004 20.7997 19.0231	0 517.935 19.0494
0.0356445 22.7978 19.343	0 587.823 19.0444
0.0358887 14.9755 19.683	0 239.342 19.1709
0.0361328 22.4373 20.046	0 312.222 19.5649
0.036377 16.9518 20.4331	0 346.94 20.3714
0.0366211 17.8202 20.8424	0 292 21.6881
0.0368652 17.38 21.2693	0 245.712 23.5159
0.0371094 25.7206 21.7063	0 596.643 25.7412
0.0373535 25.1969 22.1445	0 635.821 28.1629
0.0375977 24.2308 22.575	0 548.7 30.5548
0.0378418 23.9291 22.9907	0 658.753 32.7356
0.0380859 21.179 23.3877	0 448.517 34.6187
0.0383301 24.4868 23.7655	0 710.34 36.2237
0.0385742 22.3958 24.1278	0 380.283 37.6526
0.0388184 27.784 24.4817	0 696.74 39.0468
0.0390625 23.963 24.8365	0 566.373 40.5403
0.0393066 24.8586 25.2031	0 540.114 42.2188
0.0395508 28.9016 25.592	0 683.122 44.0884
0.0397949 20.0743 26.0123	0 534.483 46.0592
0.0400391 26.3125 26.4705	0 510.709 47.9575
0.0402832 24.1835 26.9699	0 620.559 49.5739
0.0405273 26.7668 27.5101	0 546.647 50.7412
0.0407715 30.3193 28.0874	0 1019.97 51.4136
0.0410156 27.5972 28.696	0 580.311 51.7089
0.0412598 30.2182 29.3286	0 915.205 51.8884
0.0415039 31.3559 29.9786	0 890.777 52.2794
0.041748 23.8127 30.6409	0 636.119 53.1694
0.0419922 37.9865 31.3136	0 1598.36 54.7154
0.0422363 30.4291 31.9987	0 576.251 56.8967
0.0424805 33.5071 32.702	0 968.225 59.5255
0.0427246 34.7796 33.4331	0 1231.89 62.3093
0.0429688 35.5922 34.2042	0 1270.16 64.9466
0.0432129 30.3389 35.0285	0 958.301 67.2292
0.043457 28.5092 35.919	0 644.836 69.1178
0.0437012 40.7822 36.8865	0 1975.37 70.769
0.0439453 36.2217 37.9382	0 1431.14 72.4963
0.0441895 40.1328 39.0768	0 1649.66 74.6758
0.0444336 41.7731 40.3005	0 1891.45 77.6234
0.0446777 30.8329 41.6025	0 932.982 81.4907
0.0449219 45.7404 42.9729	0 1817.59 86.231
0.045166 40.6999 44.3998	0 1545.29 91.6626
0.0454102 46.8367 45.8712	0 2466.03 97.6199
0.0456543 54.8754 47.3768	0 2636.38 104.128
0.0458984 47.0952 48.9094	0 2693.78 111.509
0.0461426 48.1326 50.4651	0 1769.22 120.335
0.0463867 55.0294 52.0427	0 3084.27 131.212
0.0466309 54.9241 53.6429	0 3244.48 144.454
0.046875 49.1869 55.266	0 2602.6 159.792
0.0471191 53.7843 56.9116	0 3208.06 176.269
0.0473633 59.9025 58.5777	0 3248.57 192.41
0.0476074 49.5825 60.2613	0 2085.38 206.663
0.0478516 71.3634 61.9596	0 4544.91 217.959
0.0480957 76.615 63.6706	0 5894.75 226.202
0.0483398 67.7153 65.3939	0 4523.42 232.47
0.048584 59.5995 67.1295	0 4177.5 238.808
0.0488281 56.057 68.876	0 3256.27 247.639
0.0490723 69.8762 70.6285	0 2940.31 260.986
0.0493164 83.0508 72.3759	0 4990.53 279.752
0.0495605 67.5213 74.0997	0 4204.73 303.339
0.0498047 74.9052 75.7744	0 5773.75 329.744
0.0500488 86.1808 77.369	0 7923.48 356.1
0.050293 75.9039 78.8503	0 4750.59 379.501
0.0505371 81.473 80.1862	0 11057.4 397.828
0.0507812 84.1593 81.3497	0 8446.41 410.273
0.0510254 93.4984 82.3208	0 8460.36 417.373
0.0512695 91.1235 83.0873	0 5833.41 420.54
0.0515137 74.4094 83.644	0 5737.58 421.286
0.0517578 97.1127 83.9906	0 8798.86 420.511
0.052002 78.7212 84.1283	0 5905.92 418.209
0.0522461 84.4904 84.0578	0 5933.23 413.713
0.0524902 87.1096 83.7781	0 14692.8 406.342
0.0527344 79.3948 83.2866	0 7132.07 396.026
0.0529785 87.1932 82.5819	0 7469.21 383.535
0.0532227 90.2045 81.6667	0 8528.07 370.181
0.0534668 86.6553 80.5508	0 7852.93 357.194
0.0537109 90.4971 79.2533	0 5392.54 345.197
0.0539551 79.5042 77.8013	0 6379.69 334.08
0.0541992 71.0675 76.2276	0 5325.37 323.297
0.0544434 72.1724 74.5649	0 6809.22 312.331
0.0546875 67.722 72.8413	0 3697.01 301.001
0.0549316 66.0604 71.0753	0 3468.6 289.436
0.0551758 70.2832 69.274	0 7082.24 277.81
0.0554199 70.9243 67.4334	0 4937.28 266.062
0.0556641 65.7322 65.542	0 3287.18 253.8
0.0559082 65.5509 63.5856	0 3290.6 240.459
0.0561523 70.3418 61.5527	0 4095.94 225.59
0.0563965 61.5706 59.439	0 4268.46 209.129
0.0566406 60.65 57.2493	0 3707.23 191.494
0.0568848 51.5955 54.9977	0 3080.66 173.477
0.0571289 51.3616 52.7059	0 2265.55 155.997
0.057373 49.9515 50.3998	0 3038.73 139.819
0.0576172 45.3918 48.1065	0 2356.56 125.369
0.0578613 44.0453 45.8515	0 2576.85 112.699
0.0581055 44.1164 43.657	0 2195.62 101.589
0.0583496 40.9416 41.541	0 1506.04 91.7094
0.0585938 38.0872 39.5175	0 1415.27 82.7729
0.0588379 38.2404 37.5963	0 1196.81 74.6163
0.059082 35.0855 35.7839	0 976.866 67.2137
0.0593262 27.4363 34.0831	0 907.859 60.6301
0.0595703 30.37 32.4934	0 789.158 54.9472
0.0598145 32.4463 31.0108	0 1102.91 50.1919
0.0600586 24.9684 29.629	0 875.218 46.2931
0.0603027 26.2747 28.3394	0 719.527 43.0788
0.0605469 31.0641 27.133	0 848.329 40.3139
0.060791 26.9082 26.0015	0 600.463 37.76
0.0610352 22.8337 24.9377	0 602.682 35.2337
0.0612793 24.2971 23.9367	0 383.781 32.6424
0.0615234 20.4037 22.9951	0 401.9 29.9873
0.0617676 21.2089 22.1111	0 435.975 27.3392
0.0620117 17.9582 21.2831	0 296.42 24.802
0.0622559 22.581 20.5092	0 622.121 22.4787
0.0625 20.3586 19.7869	0 440.947 20.4469
0.0627441 17.1875 19.1126	0 293.03 18.7469
0.0629883 16.4465 18.4821	0 230.391 17.3782
0.0632324 17.7184 17.8912	0 411.348 16.304
0.0634766 19.2303 17.3359	0 266.251 15.4617
0.0637207 15.7709 16.8129	0 201.722 14.778
0.0639648 17.1723 16.32	0 302.225 14.1852
0.064209 15.1769 15.8553	0 178.104 13.6325
0.0644531 14.6368 15.4177	0 254.979 13.0898
0.0646973 12.6905 15.0056	0 141.692 12.5428
0.0649414 15.1751 14.6173	0 209.182 11.9854
0.0651855 14.1573 14.2501	0 171.09 11.4137
0.0654297 14.0657 13.9008	0 234.729 10.8256
0.0656738 12.0351 13.5659	0 156.666 10.2241
0.065918 15.1034 13.2422	0 182.388 9.62291
0.0661621 13.2728 12.9269	0 143.802 9.04757
0.0664062 13.1305 12.6183	0 219.695 8.53022
0.0666504 9.46509 12.3158	0 118.583 8.10001
0.0668945 14.2006 12.02	0 166.652 7.77275
0.0671387 11.6443 11.7322	0 184.781 7.54472
0.0673828 10.9649 11.4546	0 120.314 7.39319
0.067627 9.45115 11.1894	0 77.5511 7.28279
0.0678711 11.5526 10.9389	0 126.959 7.17468
0.0681152 10.9518 10.7048	0 115.95 7.03512
0.0683594 10.9205 10.4886	0 123.447 6.8412
0.0686035 9.77342 10.2907	0 91.5103 6.58353
0.0688477 8.4525 10.1106	0 81.3478 6.26648
0.0690918 9.99996 9.94708	0 77.8193 5.90646
0.0693359 9.66636 9.7977	0 108.267 5.52852
0.0695801 8.45429 9.65937	0 57.4235 5.16113
0.0698242 11.697 9.5285	0 92.5845 4.82995
0.0700684 9.33588 9.40141	0 79.4877 4.55232
0.0703125 7.85821 9.27472	0 77.8622 4.33453
0.0705566 10.0887 9.14584	0 90.6049 4.173
0.0708008 8.68316 9.01322	0 62.0489 4.05878
0.0710449 10.2917 8.87654	0 84.7782 3.98226
0.0712891 8.2233 8.73668	0 72.9863 3.93548
0.0715332 9.46186 8.59556	0 88.7951 3.91062
0.0717773 7.14875 8.45573	0 48.2453 3.89659
0.0720215 8.19254 8.31994	0 58.4231 3.87733
0.0722656 8.08643 8.19062	0 80.4113 3.83412
0.0725098 8.40509 8.06946	0 60.6795 3.75161
0.0727539 7.50437 7.95706	0 56.8423 3.62406
0.072998 6.95647 7.85281	0 31.6491 3.45775
0.0732422 7.64845 7.75497	0 54.6398 3.26836
0.0734863 8.30926 7.66094	0 68.3956 3.07493
0.0737305 6.66793 7.56777	0 43.9302 2.89413
0.0739746 8.49742 7.47267	0 52.6111 2.73726
0.0742188 7.54709 7.37359	0 37.8247 2.61033
0.0744629 7.67052 7.26958	0 47.6356 2.51535
0.074707 7.22754 7.16102	0 44.2308 2.45137
0.0749512 7.78223 7.04954	0 54.5085 2.4147
0.0751953 6.89818 6.93766	0 47.0488 2.39899
0.0754395 6.3117 6.82837	0 39.1461 2.39601
0.0756836 5.42954 6.72458	0 39.7895 2.39703
0.0759277 6.93885 6.62872	0 42.9806 2.39432
0.0761719 5.51438 6.54246	0 26.6747 2.38213
0.076416 6.74693 6.4667	0 43.0003 2.35696
0.0766602 6.90141 6.40162	0 31.8654 2.31778
0.0769043 6.90836 6.34694	0 36.0466 2.26633
0.0771484 6.05667 6.30207	0 38.8595 2.20751
0.0773926 5.91238 6.26623	0 41.3555 2.14887
0.0776367 5.42127 6.23851	0 32.9321 2.09861
0.0778809 5.79237 6.2178	0 34.5302 2.06234
0.078125 6.4756 6.20281	0 34.7672 2.0399
0.0783691 6.46688 6.19206	0 40.1714 2.02421
0.0786133 5.88822 6.18401	0 29.1462 2.00346
0.0788574 6.41247 6.17714	0 35.5612 1.96597
0.0791016 6.81916 6.17014	0 51.913 1.90554
0.0793457 6.07376 6.16197	0 29.7187 1.82485
0.0795898 6.03063 6.1519	0 35.5973 1.73511
0.079834 5.83359 6.13944	0 34.2622 1.65254
0.0800781 5.88249 6.12428	0 28.0853 1.59323
0.0803223 6.19094 6.10617	0 28.8047 1.56844
0.0805664 6.51758 6.08489	0 52.0748 1.58165
0.0808105 6.3987 6.06026	0 36.5768 1.62772
0.0810547 6.18849 6.0322	0 37.4434 1.69398
0.0812988 5.13631 6.00084	0 32.5982 1.76307
0.081543 6.11839 5.96667	0 40.9116 1.81713
0.0817871 6.57965 5.93057	0 47.351 1.84264
0.0820312 6.06607 5.89392	0 45.4678 1.83446
0.0822754 5.78362 5.85847	0 24.7291 1.79767
0.0825195 5.44279 5.82619	0 30.4405 1.74603
0.0827637 5.79842 5.79903	0 31.4101 1.6977
0.0830078 6.03571 5.77856	0 36.2906 1.66932
0.083252 5.21782 5.76573	0 25.0405 1.67077
0.0834961 4.79279 5.76054	0 18.2703 1.70223
0.0837402 5.95765 5.762	0 32.4425 1.75461
0.0839844 5.89302 5.76818	0 29.1919 1.81304
0.0842285 5.22189 5.77644	0 28.1945 1.86209
0.0844727 6.66521 5.78384	0 41.8695 1.89087
0.0847168 5.81582 5.78761	0 24.3018 1.89623
0.0849609 5.67856 5.78563	0 31.4984 1.88293
0.0852051 6.33048 5.77675	0 45.9268 1.86107
0.0854492 6.51072 5.76098	0 33.7449 1.84181
0.0856934 5.57518 5.73943	0 26.1912 1.83307
0.0859375 5.88581 5.71409	0 36.4048 1.83692
0.0861816 4.9833 5.68744	0 24.989 1.8492
0.0864258 5.44028 5.66202	0 27.5405 1.86154
0.0866699 5.9251 5.64005	0 54.3284 1.86444
0.0869141 5.3055 5.62317	0 20.0845 1.85051
0.0871582 4.80819 5.61233	0 20.1858 1.81653
0.0874023 5.83329 5.60786	0 27.3243 1.76402
0.0876465 6.22087 5.60959	0 31.5087 1.69838
0.0878906 5.27866 5.61715	0 22.9073 1.62723
0.0881348 5.55363 5.63003	0 28.5173 1.55862
0.0883789 5.88542 5.64775	0 37.8748 1.49977
0.088623 5.77325 5.66976	0 28.0478 1.45649
0.0888672 5.20896 5.69537	0 26.899 1.43312
0.0891113 5.53814 5.7236	0 23.7405 1.43261
0.0893555 5.20888 5.75307	0 26.9412 1.45649
0.0895996 6.46559 5.78205	0 30.0538 1.50462
0.0898438 5.58348 5.80859	0 27.6882 1.57503
0.0900879 5.08501 5.83081	0 25.5445 1.66397
0.090332 7.61455 5.84724	0 55.8418 1.76636
0.0905762 5.87811 5.85717	0 28.7484 1.87609
0.0908203 6.24676 5.86084	0 31.3937 1.98623
0.0910645 5.36385 5.85954	0 31.1032 2.08894
0.0913086 5.97205 5.85538	0 25.499 2.17563
0.0915527 5.89583 5.85102	0 31.6185 2.23773
0.0917969 5.65698 5.84917	0 35.0629 2.26846
0.092041 6.11787 5.85213	0 37.2956 2.26498
0.0922852 5.12757 5.86131	0 24.4268 2.23014
0.0925293 5.14574 5.87703	0 25.6464 2.17275
0.0927734 5.97927 5.89844	0 41.2123 2.10592
0.0930176 5.56942 5.92372	0 26.1773 2.04371
0.0932617 5.87084 5.95046	0 46.1102 1.99741
0.0935059 7.05226 5.97615	0 61.8958 1.97274
0.09375 6.68482 5.99858	0 39.9762 1.96905
0.0939941 5.74506 6.01625	0 35.4482 1.98055
0.0942383 5.67023 6.02844	0 31.1792 1.99895
0.0944824 7.0173 6.03525	0 48.3168 2.0161
0.0947266 5.59435 6.03732	0 27.0088 2.02582
0.0949707 5.67476 6.03568	0 33.644 2.02458
0.0952148 5.4296 6.03145	0 29.4598 2.0117
0.095459 6.71589 6.02578	0 53.6479 1.98938
0.0957031 5.45343 6.01985	0 30.1615 1.96292
0.0959473 6.63663 6.01492	0 35.6209 1.94049
0.0961914 6.46835 6.01237	0 30.3744 1.93177
0.0964355 6.4306 6.01377	0 33.6406 1.94544
0.0966797 5.38959 6.02066	0 21.0637 1.98608
0.0969238 5.21971 6.03441	0 24.0675 2.05194
0.097168 5.94981 6.0559	0 35.3102 2.13471
0.0974121 5.54546 6.08529	0 36.1862 2.22137
0.0976562 6.29121 6.12195	0 57.3171 2.29761
0.0979004 6.06827 6.16447	0 47.9213 2.35174
0.0981445 5.93683 6.21089	0 36.627 2.37794
0.0983887 6.54925 6.25896	0 38.457 2.37797
0.0986328 7.02881 6.30647	0 40.7857 2.36079
0.098877 6.9971 6.35143	0 43.1254 2.33978
0.0991211 5.4559 6.39225	0 26.4892 2.32836
0.0993652 6.589 6.42772	0 33.796 2.33534
0.0996094 6.22625 6.45703	0 33.2571 2.36208
0.0998535 6.35225 6.47974	0 53.5795 2.40289
0.100098 7.37839 6.49575	0 48.4709 2.44855
0.100342 5.42619 6.50538	0 35.0684 2.49108
0.100586 8.37012 6.50945	0 73.2061 2.52735
0.10083 6.64507 6.50927	0 49.8869 2.55945
0.101074 6.01991 6.50662	0 32.2747 2.59197
0.101318 5.94001 6.50362	0 37.2826 2.62818
0.101562 6.09693 6.50245	0 59.0249 2.66769
0.101807 6.96027 6.50508	0 54.9684 2.70709
0.102051 6.82253 6.51298	0 52.8477 2.74313
0.102295 6.07162 6.52687	0 43.5469 2.77597
