0 0 3.28851	0 0 1.50251
0.000244141 5.60708 3.92253	0 30.7409 1.95161
0.000488281 7.55984 4.57676	0 58.8724 2.43471
0.000732422 6.53612 5.23594	0 42.5985 2.94402
0.000976562 6.75197 5.88792	0 43.8553 3.48512
0.0012207 6.79082 6.52497	0 29.407 4.07823
0.00146484 8.72735 7.14421	0 66.3708 4.75331
0.00170898 7.23591 7.74714	0 52.6951 5.54083
0.00195312 7.5927 8.33846	0 65.2475 6.46237
0.00219727 8.08648 8.92458	0 72.9383 7.52543
0.00244141 8.50895 9.51227	0 76.95 8.72488
0.00268555 9.52813 10.1076	0 123.298 10.0499
0.00292969 11.6972 10.7153	0 162.95 11.4941
0.00317383 11.5692 11.3388	0 135.287 13.067
0.00341797 11.9809 11.9805	0 150.595 14.8092
0.00366211 12.6195 12.6421	0 125.88 16.8109
0.00390625 12.5588 13.3249	0 219.858 19.2305
0.00415039 12.2269 14.0299	0 125.048 22.2997
0.00439453 14.7205 14.7582	0 152.021 26.2977
0.00463867 16.2009 15.5102	0 313.906 31.4824
0.00488281 17.2639 16.2859	0 196.256 37.9877
0.00512695 14.9122 17.0841	0 204.785 45.7206
0.00537109 19.1012 17.9021	0 410.306 54.3076
0.00561523 16.3103 18.7357	0 270.751 63.1309
0.00585938 18.7517 19.5789	0 524.985 71.4619
0.00610352 21.1028 20.4242	0 900.141 78.6507
0.00634766 22.2578 21.2631	0 661.438 84.3006
0.0065918 21.9781 22.0868	0 541.122 88.3569
0.00683594 23.4708 22.8867	0 608.128 91.0794
0.00708008 26.7515 23.6548	0 761.802 92.9207
0.00732422 24.4847 24.3848	0 533.1 94.3692
0.00756836 24.452 25.0717	0 710.124 95.8306
0.0078125 23.8587 25.7122	0 431.904 97.5924
0.00805664 27.7592 26.3045	0 964.962 99.8728
0.00830078 28.1975 26.8475	0 825.787 102.908
0.00854492 32.8724 27.3409	0 1825.71 107.002
0.00878906 29.2714 27.7839	0 1015.8 112.468
0.0090332 22.8049 28.1754	0 553.176 119.457
0.00927734 27.3441 28.5139	0 755.817 127.758
0.00952148 26.9674 28.7975	0 672.1 136.676
0.00976562 32.9459 29.0252	0 1238.29 145.125
0.0100098 35.2645 29.1977	0 5627.72 151.929
0.0102539 29.9861 29.3186	0 1151.08 156.224
0.010498 27.8966 29.3946	0 737.358 157.767
0.0107422 33.8136 29.4353	0 1591.91 156.993
0.0109863 27.2507 29.4523	0 618.335 154.794
0.0112305 27.1827 29.457	0 598.031 152.137
0.0114746 24.9294 29.459	0 635.538 149.711
0.0117188 33.2578 29.4646	0 2207.21 147.758
0.0119629 29.4867 29.4756	0 1242.07 146.132
0.012207 27.9228 29.4897	0 1015.97 144.503
0.0124512 26.1971 29.502	0 1254.95 142.592
0.0126953 33.6598 29.5062	0 1178.19 140.318
0.0129395 30.6419 29.4975	0 944.278 137.834
0.0131836 31.8463 29.4736	0 1285.1 135.486
0.0134277 29.4274 29.4363	0 977.796 133.733
0.0136719 31.3936 29.3911	0 1299.39 133.05
0.013916 27.6872 29.3466	0 834.705 133.815
0.0141602 27.217 29.313	0 509.98 136.192
0.0144043 25.592 29.3001	0 657.618 140.022
0.0146484 31.9767 29.3161	0 1706.37 144.779
0.0148926 25.998 29.3665	0 791.81 149.629
0.0151367 34.3653 29.4537	0 2448.1 153.591
0.0153809 22.9444 29.5771	0 573.889 155.772
0.015625 31.6206 29.7339	0 1589.57 155.591
0.0158691 30.1693 29.9193	0 937.227 152.934
0.0161133 31.3193 30.1275	0 1224.73 148.178
0.0163574 30.5617 30.351	0 1214.92 142.083
0.0166016 28.3096 30.5813	0 829.036 135.584
0.0168457 31.1971 30.8084	0 967.023 129.544
0.0170898 31.4832 31.0213	0 1247.57 124.56
0.017334 28.4656 31.2089	0 768.595 120.858
0.0175781 31.1516 31.3613	0 1012.66 118.316
0.0178223 33.3942 31.4718	0 1118.26 116.59
0.0180664 38.1284 31.5383	0 1621.43 115.279
0.0183105 36.5729 31.5647	0 1238.45 114.078
0.0185547 29.3273 31.5604	0 1014.95 112.844
0.0187988 31.2817 31.5403	0 802.032 111.598
0.019043 27.3614 31.5219	0 613.493 110.455
0.0192871 27.3642 31.5239	0 763.533 109.557
0.0195312 31.3791 31.5633	0 1228.4 109.033
0.0197754 36.1288 31.6543	0 1408.87 108.98
0.0200195 30.2592 31.8064	0 801.87 109.461
0.0202637 27.9002 32.0252	0 856.657 110.497
0.0205078 29.4138 32.3118	0 880.304 112.054
0.020752 34.7634 32.6637	0 1244.57 114.06
0.0209961 32.0636 33.0752	0 2026.54 116.43
0.0212402 36.0521 33.5373	0 1477.65 119.109
0.0214844 29.4537 34.0384	0 947.44 122.091
0.0217285 36.6578 34.5645	0 1708.67 125.411
0.0219727 32.2382 35.0998	0 1433.65 129.122
0.0222168 32.4866 35.6281	0 1095.23 133.28
0.0224609 38.0499 36.135	0 1717.43 137.959
0.0227051 40.3128 36.6093	0 2004.04 143.267
0.0229492 40.605 37.0453	0 1545.67 149.35
0.0231934 44.9295 37.4436	0 2308.14 156.355
0.0234375 36.8 37.8111	0 1177.87 164.374
0.0236816 30.5684 38.1601	0 725.436 173.372
0.0239258 38.7179 38.5067	0 1973.08 183.14
