0 0 3.14225	0 0 1.94292
0.000244141 6.37575 3.7321	0 37.8755 2.50415
0.000488281 6.5471 4.3366	0 60.4916 3.08623
0.000732422 6.71974 4.94139	0 40.041 3.67037
0.000976562 6.87534 5.5352	0 54.3433 4.25542
0.0012207 6.02823 6.11096	0 35.0585 4.85899
0.00146484 6.56483 6.66618	0 60.819 5.51091
0.00170898 6.20787 7.20249	0 37.2685 6.2434
0.00195312 8.95427 7.72469	0 70.1502 7.08338
0.00219727 7.48588 8.23947	0 84.1079 8.05166
0.00244141 7.99953 8.75415	0 78.0083 9.16872
0.00268555 10.3705 9.27563	0 96.4757 10.4628
0.00292969 9.53694 9.8097	0 83.7175 11.9735
0.00317383 8.99722 10.3605	0 64.8395 13.7467
0.00341797 10.9775 10.9305	0 170.476 15.8197
0.00366211 10.6376 11.5203	0 100.662 18.2036
0.00390625 11.333 12.1288	0 122.905 20.8712
0.00415039 12.615 12.7535	0 144.493 23.7563
0.00439453 15.1404 13.3901	0 279.053 26.7643
0.00463867 13.9025 14.0334	0 305.813 29.787
0.00488281 14.3993 14.677	0 274.938 32.7112
0.00512695 13.0115 15.3139	0 171.736 35.4196
0.00537109 16.4071 15.9368	0 211.875 37.7878
0.00561523 17.6627 16.5389	0 420.156 39.6895
0.00585938 18.3304 17.1145	0 305.05 41.0176
0.00610352 18.383 17.6593	0 384.773 41.7186
0.00634766 23.0061 18.171	0 526.734 41.8263
0.0065918 14.9347 18.6488	0 150.223 41.4754
0.00683594 19.8186 19.094	0 567.155 40.8812
0.00708008 17.953 19.5084	0 355.53 40.285
0.00732422 21.7884 19.8949	0 501.572 39.8838
0.00756836 19.75 20.256	0 375.675 39.7725
0.0078125 22.0139 20.594	0 435.37 39.9245
0.00805664 21.0292 20.9101	0 536.083 40.2215
0.00830078 21.9184 21.205	0 421.209 40.521
0.00854492 21.5425 21.4782	0 475.842 40.7315
0.00878906 21.7386 21.7283	0 393.198 40.8651
0.0090332 19.3371 21.9534	0 374.039 41.0426
0.00927734 23.6373 22.1514	0 656.189 41.4528
0.00952148 23.066 22.3204	0 617.162 42.2841
0.00976562 25.2036 22.4593	0 420.433 43.6568
0.0100098 24.2569 22.5682	0 686.473 45.5836
0.0102539 21.6586 22.6481	0 443.704 47.9681
0.010498 22.9384 22.7013	0 479.577 50.6357
0.0107422 21.2487 22.7304	0 513.441 53.3817
0.0109863 22.1161 22.7383	0 469.137 56.0137
0.0112305 26.3342 22.7278	0 788.057 58.3792
0.0114746 19.4735 22.7014	0 367.457 60.374
