0 0 2.44068	0 0 0.718492
0.000244141 4.70147 2.92131	0 25.4308 0.903736
0.000488281 4.64327 3.42221	0 27.3865 1.09943
0.000732422 4.81359 3.93251	0 30.8355 1.30941
0.000976562 5.20386 4.44308	0 26.0355 1.54393
0.0012207 5.39892 4.94747	0 32.9273 1.8163
0.00146484 5.00185 5.4423	0 23.1427 2.1374
0.00170898 5.36123 5.92697	0 28.358 2.51112
0.00195312 7.74261 6.40303	0 51.2966 2.9329
0.00219727 6.1873 6.87317	0 40.3429 3.39219
0.00244141 7.48893 7.34016	0 47.1306 3.87762
0.00268555 7.07555 7.80601	0 48.0138 4.38232
0.00292969 7.33991 8.27127	0 64.9391 4.90716
0.00317383 9.0657 8.73486	0 70.9513 5.46043
0.00341797 10.2073 9.19402	0 122.601 6.05405
0.00366211 9.62401 9.64474	0 86.6515 6.6974
0.00390625 9.28448 10.0822	0 80.0249 7.3913
0.00415039 10.9478 10.5016	0 145.162 8.12448
0.00439453 12.2752 10.8981	0 158.666 8.87446
0.00463867 11.3345 11.2681	0 119.536 9.61286
0.00488281 13.1405 11.6083	0 186.578 10.3132
0.00512695 11.8792 11.9165	0 157.077 10.9579
0.00537109 13.6166 12.1912	0 190.981 11.5421
0.00561523 10.7024 12.4308	0 90.3058 12.072
0.00585938 12.6514 12.6341	0 187.035 12.5604
0.00610352 13.8112 12.8001	0 192.116 13.0203
0.00634766 13.5776 12.9281	0 195.604 13.4607
0.0065918 13.6926 13.0182	0 192.601 13.8843
0.00683594 14.4054 13.0722	0 170.72 14.2868
0.00708008 14.3882 13.0932	0 200.952 14.6559
0.00732422 14.183 13.0866	0 138.512 14.9704
0.00756836 11.6061 13.059	0 113.636 15.2012
0.0078125 13.2763 13.0179	0 303.345 15.3149
0.00805664 12.4449 12.9711	0 194.54 15.282
0.00830078 12.0623 12.9255	0 146.028 15.0861
0.00854492 13.3314 12.8864	0 149.599 14.7328
0.00878906 12.9368 12.8571	0 111.717 14.2517
0.0090332 11.2619 12.8385	0 109.432 13.6912
0.00927734 12.5299 12.8296	0 133.706 13.1049
0.00952148 13.2427 12.8279	0 157.236 12.5378
0.00976562 12.9213 12.8295	0 180.294 12.0168
0.0100098 14.5072 12.8308	0 273.301 11.5504
0.0102539 12.6599 12.8281	0 181.278 11.1361
0.010498 10.6058 12.8187	0 117.801 10.7694
0.0107422 13.9457 12.8009	0 171.909 10.4494
0.0109863 14.7376 12.7744	0 197.816 10.1797
0.0112305 12.1631 12.7398	0 165.404 9.96698
0.0114746 12.9828 12.6988	0 151.307 9.82043
0.0117188 12.8847 12.6534	0 121.782 9.75187
0.0119629 10.2879 12.6056	0 133.085 9.77598
0.012207 12.915 12.5574	0 147.005 9.90837
0.0124512 15.0623 12.5101	0 234.75 10.1606
0.0126953 11.0526 12.4645	0 116.362 10.5331
0.0129395 10.8852 12.4209	0 95.7472 11.0083
0.0131836 12.3958 12.3798	0 114.735 11.5476
0.0134277 13.6622 12.3417	0 142.999 12.0962
0.0136719 12.799 12.3078	0 172.122 12.5952
0.013916 12.4163 12.2798	0 171.156 12.9983
0.0141602 12.6898 12.2599	0 158.391 13.2862
0.0144043 11.1989 12.2507	0 113.246 13.4717
0.0146484 10.2032 12.2543	0 129.264 13.5925
0.0148926 13.583 12.2717	0 178.529 13.6962
0.0151367 11.9056 12.3028	0 145.308 13.8246
0.0153809 10.1279 12.3457	0 88.1265 14.0048
0.015625 13.6867 12.3971	0 178.743 14.2476
0.0158691 13.1766 12.4523	0 141.094 14.5509
0.0161133 12.7002 12.5059	0 178.841 14.9002
0.0163574 12.1625 12.5525	0 115.497 15.2686
0.0166016 12.2412 12.5874	0 149.623 15.6166
0.0168457 12.9976 12.6078	0 193.57 15.8997
0.0170898 13.8397 12.6126	0 232.593 16.0828
0.017334 13.4144 12.6034	0 194.201 16.1541
0.0175781 13.9448 12.5842	0 216.856 16.1312
0.0178223 12.359 12.561	0 198.408 16.052
0.0180664 10.013 12.5413	0 93.4893 15.9584
0.0183105 13.9028 12.5325	0 241.877 15.8821
0.0185547 11.4794 12.5417	0 111.952 15.8409
0.0187988 12.4139 12.5739	0 139.71 15.8439
0.019043 10.7433 12.6318	0 125.059 15.8984
0.0192871 11.6868 12.7155	0 118.864 16.0096
0.0195312 12.0921 12.8227	0 173.881 16.1739
