0 0 2.06863	0 0 0.546444
0.000244141 3.86355 2.4837	0 17.9083 0.727771
0.000488281 3.12501 2.9169	0 12.2457 0.931972
0.000732422 3.68661 3.35831	0 13.6333 1.15474
0.000976562 5.30062 3.79956	0 20.6395 1.39381
0.0012207 5.40392 4.23481	0 45.753 1.65067
0.00146484 5.31272 4.66111	0 37.9618 1.93126
0.00170898 4.27752 5.07827	0 16.4606 2.24542
0.00195312 5.24853 5.48822	0 25.9683 2.60532
0.00219727 4.7449 5.89414	0 21.83 3.02315
0.00244141 6.15034 6.29966	0 33.4125 3.50892
0.00268555 6.28605 6.70828	0 33.9645 4.06866
0.00292969 8.29926 7.12303	0 53.6353 4.70345
0.00317383 6.61439 7.5465	0 39.462 5.40952
0.00341797 8.56824 7.98087	0 62.9974 6.17931
0.00366211 8.9521 8.42798	0 110.233 7.00302
0.00390625 9.62542 8.88913	0 86.2148 7.86938
0.00415039 7.38138 9.3648	0 64.8095 8.76507
0.00439453 8.38346 9.85417	0 60.3736 9.67327
0.00463867 9.50022 10.3547	0 73.8213 10.5732
0.00488281 12.0744 10.8621	0 214.802 11.4425
0.00512695 11.4567 11.3701	0 200.509 12.2613
0.00537109 11.5675 11.8714	0 100.907 13.0174
0.00561523 11.8051 12.3581	0 152.543 13.7084
0.00585938 16.0712 12.8227	0 233.747 14.3425
0.00610352 12.127 13.259	0 165.231 14.9385
0.00634766 15.0803 13.6621	0 291.646 15.5263
0.0065918 15.5901 14.0295	0 239.507 16.1462
0.00683594 14.4807 14.3603	0 209.738 16.8434
0.00708008 12.7772 14.6551	0 199.353 17.6562
0.00732422 16.7904 14.9151	0 256.791 18.6017
0.00756836 16.3253 15.1422	0 230.76 19.6645
0.0078125 15.3705 15.338	0 171.948 20.7962
0.00805664 14.2534 15.5038	0 183.961 21.9231
0.00830078 15.5383 15.6408	0 280.913 22.9606
0.00854492 16.8987 15.7497	0 228.666 23.8272
0.00878906 18.071 15.8317	0 622.229 24.4552
0.0090332 14.9869 15.888	0 212.939 24.7989
0.00927734 18.2206 15.92	0 394.142 24.8397
0.00952148 15.5182 15.9295	0 272.023 24.5896
0.00976562 12.7981 15.9183	0 124.959 24.0896
0.0100098 16.4195 15.8881	0 222.922 23.4035
0.0102539 17.1965 15.8406	0 298.842 22.6064
0.010498 18.3701 15.778	0 293.851 21.7707
0.0107422 13.1948 15.7027	0 161.898 20.9524
0.0109863 16.943 15.618	0 189.336 20.1847
0.0112305 14.515 15.5285	0 216.575 19.4798
0.0114746 17.4066 15.4397	0 212.499 18.8411
0.0117188 15.7069 15.358	0 248.008 18.2789
0.0119629 14.2717 15.2901	0 167.559 17.8223
0.012207 13.1994 15.2422	0 163.504 17.5194
0.0124512 13.2641 15.2195	0 186.009 17.4224
0.0126953 17.2862 15.2258	0 350.213 17.5663
0.0129395 14.1266 15.2626	0 177.902 17.951
0.0131836 13.8221 15.3295	0 138.176 18.5379
0.0134277 16.9526 15.4242	0 283.649 19.2647
0.0136719 14.7466 15.5423	0 223.119 20.07
0.013916 14.9163 15.678	0 276.076 20.9146
0.0141602 15.0379 15.8243	0 252.041 21.7865
0.0144043 17.4312 15.973	0 222.297 22.6864
0.0146484 14.0589 16.1161	0 152.746 23.6006
0.0148926 17.0676 16.2454	0 343.54 24.4789
0.0151367 20.0264 16.3541	0 508.412 25.2311
0.0153809 14.9703 16.4371	0 178.066 25.7465
0.015625 16.6698 16.4915	0 388.451 25.9294
0.0158691 17.6764 16.5175	0 445.449 25.7366
0.0161133 16.8685 16.5183	0 296.961 25.2012
0.0163574 18.0463 16.4998	0 342.972 24.4332
0.0166016 15.7645 16.4698	0 224.12 23.5937
0.0168457 17.3517 16.437	0 327.077 22.8511
0.0170898 16.8084 16.4097	0 282.065 22.3314
0.017334 12.6058 16.3948	0 101.598 22.0833
0.0175781 14.9867 16.3969	0 213.908 22.0751
0.0178223 15.384 16.4179	0 189.262 22.2281
0.0180664 17.6438 16.4575	0 330.526 22.4751
0.0183105 17.9801 16.5135	0 340.047 22.8121
0.0185547 18.0694 16.5829	0 431.898 23.3096
0.0187988 14.9026 16.6627	0 226.896 24.0711
0.019043 16.4405 16.7504	0 223.22 25.1544
0.0192871 15.8073 16.8444	0 255.296 26.4996
0.0195312 18.2285 16.9437	0 652.162 27.9077
0.0197754 17.4936 17.0474	0 411.662 29.0859
0.0200195 17.8941 17.1543	0 500.818 29.7426
0.0202637 15.5489 17.2624	0 228.616 29.6902
0.0205078 13.9629 17.3687	0 164.291 28.9128
0.020752 18.956 17.4699	0 413.675 27.5748
0.0209961 19.1428 17.5623	0 396.314 25.9697
0.0212402 20.5905 17.643	0 413.865 24.4304
0.0214844 18.1461 17.7104	0 294.024 23.2332
0.0217285 16.2136 17.7649	0 249.123 22.5284
0.0219727 16.7014 17.8091	0 278.449 22.3208
0.0222168 18.6414 17.8477	0 326.557 22.5037
0.0224609 18.0208 17.8873	0 288.59 22.928
0.0227051 19.5821 17.9355	0 591.933 23.4753
0.0229492 15.9513 18.0005	0 246.513 24.1061
0.0231934 19.3711 18.0896	0 465.628 24.8633
0.0234375 15.0216 18.2089	0 219.627 25.8357
0.0236816 18.479 18.3623	0 249.591 27.097
0.0239258 17.1407 18.5511	0 280.273 28.649
0.0241699 19.4674 18.7741	0 384.445 30.3919
0.0244141 15.3081 19.0282	0 226.349 32.1369
0.0246582 20.9856 19.3089	0 390.291 33.6551
0.0249023 20.64 19.6113	0 361.812 34.7472
0.0251465 19.6195 19.9308	0 449.468 35.3089
0.0253906 21.3588 20.264	0 367.086 35.3724
0.0256348 24.2541 20.6081	0 557.108 35.11
0.0258789 15.4104 20.9609	0 292.802 34.7984
0.026123 21.1386 21.3203	0 347.244 34.7502
0.0263672 19.3859 21.6836	0 284.356 35.2318
0.0266113 22.9622 22.0472	0 527.179 36.3924
0.0268555 23.7472 22.4066	0 526.641 38.2273
0.0270996 25.1573 22.7569	0 503.73 40.5885
0.0273438 23.7498 23.0932	0 535.356 43.2353
0.0275879 23.144 23.4118	0 568.182 45.8991
0.027832 19.9523 23.7109	0 440.373 48.3363
0.0280762 29.2236 23.9906	0 772.888 50.3539
0.0283203 20.9772 24.2542	0 405.295 51.812
0.0285645 24.6678 24.5074	0 995.203 52.6245
0.0288086 28.5887 24.7585	0 1307.72 52.7711
0.0290527 27.2365 25.0175	0 838.603 52.318
0.0292969 23.04 25.2954	0 638.445 51.4275
0.029541 21.2685 25.6023	0 489.916 50.3369
0.0297852 24.8072 25.9476	0 493.017 49.3049
0.0300293 24.2869 26.338	0 661.525 48.5504
0.0302734 27.3292 26.7783	0 720.727 48.2179
0.0305176 28.9882 27.2709	0 718.247 48.3872
0.0307617 23.5239 27.8169	0 538.597 49.1209
0.0310059 32.97 28.4163	0 991.757 50.504
0.03125 29.6832 29.0689	0 705.484 52.6375
0.0314941 25.4395 29.7742	0 565.819 55.5719
0.0317383 25.1589 30.5311	0 529.382 59.221
