0 0 1.83883	0 0 0.384517
0.000244141 3.82614 2.18536	0 10.5317 0.512842
0.000488281 3.37234 2.53992	0 11.062 0.658633
0.000732422 3.93326 2.89352	0 11.9693 0.82018
0.000976562 4.21649 3.23898	0 14.6321 0.997842
0.0012207 3.79063 3.57177	0 16.0259 1.19517
0.00146484 4.09518 3.89037	0 15.9017 1.41905
0.00170898 3.8215 4.19615	0 14.8929 1.67854
0.00195312 4.21142 4.49283	0 21.9441 1.98242
0.00219727 5.00553 4.78572	0 49.1417 2.33627
0.00244141 5.77952 5.08083	0 38.6877 2.74012
0.00268555 5.0008 5.38404	0 26.7063 3.18799
0.00292969 4.4156 5.70042	0 20.1131 3.66993
0.00317383 5.79529 6.03381	0 41.3884 4.17584
0.00341797 5.93402 6.38657	0 31.5386 4.69956
0.00366211 6.13949 6.75967	0 47.2361 5.24137
0.00390625 6.7854 7.15293	0 61.9669 5.80774
0.00415039 8.81523 7.56547	0 67.7514 6.40876
0.00439453 6.80051 7.99622	0 38.6903 7.05459
0.00463867 7.14356 8.44439	0 78.1761 7.75222
0.00488281 11.2659 8.90998	0 124.664 8.50312
0.00512695 9.33411 9.394	0 96.5002 9.30162
0.00537109 8.65659 9.89861	0 85.7846 10.1344
0.00561523 8.90337 10.427	0 60.1552 10.9828
0.00585938 11.683 10.983	0 146.378 11.829
0.00610352 11.805 11.571	0 120.825 12.6679
0.00634766 11.879 12.1952	0 180.983 13.5185
0.0065918 10.8153 12.8596	0 130.387 14.4303
0.00683594 12.9153 13.5674	0 213.943 15.4767
0.00708008 13.3617 14.3212	0 183.051 16.7338
0.00732422 15.9846 15.1234	0 265.19 18.2531
0.00756836 14.0954 15.9758	0 201.684 20.0391
0.0078125 17.4144 16.8808	0 308.584 22.0461
0.00805664 14.4207 17.8407	0 214.059 24.202
0.00830078 19.689 18.8573	0 275.825 26.4504
0.00854492 21.7014 19.9305	0 587.679 28.7998
0.00878906 21.5314 21.0564	0 377.483 31.356
0.0090332 20.3003 22.2249	0 366.693 34.3208
0.00927734 19.7314 23.4171	0 471.617 37.9477
0.00952148 22.3151 24.6047	0 532.763 42.4552
0.00976562 23.8745 25.7508	0 665.819 47.9174
0.0100098 21.9297 26.8126	0 525.027 54.1719
