0 0 1.80019	0 0 0.478289
0.000244141 3.38033 2.14353	0 10.1053 0.620845
0.000488281 4.02731 2.49861	0 15.9204 0.768146
0.000732422 3.85221 2.85837	0 22.2656 0.9143
0.000976562 3.53474 3.21757	0 12.1872 1.05947
0.0012207 3.96391 3.57333	0 20.5116 1.21166
0.00146484 3.72667 3.92507	0 17.3328 1.38549
0.00170898 3.94401 4.27407	0 19.1351 1.59811
0.00195312 3.66764 4.62272	0 9.58984 1.86368
0.00219727 4.79961 4.97376	0 22.0052 2.1886
0.00244141 4.96329 5.32968	0 27.0241 2.56928
0.00268555 6.0014 5.69246	0 41.9305 2.99308
0.00292969 6.26099 6.06364	0 54.09 3.44153
0.00317383 6.09764 6.44459	0 33.27 3.89457
0.00341797 6.60708 6.83693	0 32.3284 4.3346
0.00366211 8.29168 7.24278	0 59.2145 4.75029
0.00390625 7.18448 7.66482	0 58.417 5.14057
0.00415039 8.00298 8.10612	0 76.2142 5.51868
0.00439453 7.79309 8.56968	0 81.2193 5.91489
0.00463867 8.33594 9.05791	0 44.7853 6.37572
0.00488281 7.38515 9.5721	0 52.3487 6.95734
0.00512695 11.3093 10.112	0 114.307 7.71328
0.00537109 10.5087 10.6758	0 117.656 8.67907
0.00561523 10.1551 11.2601	0 62.8107 9.8594
0.00585938 12.1451 11.8604	0 121.217 11.2239
0.00610352 12.6484 12.4716	0 212.09 12.7147
0.00634766 12.7818 13.0888	0 176.387 14.2631
0.0065918 13.5417 13.7074	0 171.934 15.8068
0.00683594 16.5294 14.3239	0 308.057 17.2982
0.00708008 13.2074 14.9359	0 235.085 18.7004
0.00732422 15.8883 15.5421	0 226.709 19.9779
0.00756836 17.183 16.142	0 329.566 21.0953
0.0078125 17.045 16.7355	0 380.818 22.0339
0.00805664 16.9391 17.3223	0 245.197 22.8211
0.00830078 16.8082 17.9011	0 280.089 23.5539
0.00854492 18.6146 18.4701	0 342.256 24.3942
0.00878906 17.2778 19.026	0 259.363 25.5272
0.0090332 21.4355 19.5641	0 396.099 27.0951
0.00927734 22.0804 20.079	0 458.275 29.1342
0.00952148 22.9297 20.5642	0 612.494 31.5465
0.00976562 19.0528 21.0129	0 286.472 34.1207
0.0100098 19.4189 21.4179	0 543.967 36.5976
0.0102539 21.8259 21.7719	0 580.375 38.7507
0.010498 27.0319 22.0682	0 711.759 40.4477
0.0107422 21.5857 22.3006	0 566.541 41.6673
0.0109863 26.1922 22.464	0 659.811 42.4698
0.0112305 21.2907 22.5548	0 458.7 42.9423
0.0114746 24.5697 22.5712	0 674.996 43.1522
0.0117188 22.4189 22.5139	0 582.386 43.1318
0.0119629 22.3876 22.3861	0 497.756 42.8966
0.012207 21.5218 22.1945	0 363.514 42.4772
0.0124512 27.1445 21.9489	0 696.585 41.9418
0.0126953 23.8505 21.6623	0 836.367 41.3928
0.0129395 21.5009 21.3499	0 452.143 40.9403
0.0131836 20.4783 21.0281	0 330.029 40.6667
0.0134277 16.8173 20.7131	0 311.109 40.5992
0.0136719 18.5054 20.4194	0 391.46 40.6984
0.013916 18.7882 20.1586	0 302.603 40.865
0.0141602 20.0058 19.9393	0 416.784 40.9598
0.0144043 21.4668 19.7667	0 739.489 40.836
0.0146484 19.785 19.6429	0 362.464 40.3783
0.0148926 15.4003 19.5683	0 231.782 39.5419
0.0151367 20.9132 19.5419	0 562.996 38.3792
0.0153809 19.9037 19.5615	0 565.362 37.04
0.015625 19.9075 19.6242	0 461.861 35.7409
0.0158691 18.1135 19.7262	0 322.772 34.7131
0.0161133 15.5532 19.8623	0 198.894 34.1434
0.0163574 21.3291 20.0265	0 407.834 34.13
0.0166016 19.7339 20.2114	0 452.878 34.6615
0.0168457 22.8124 20.4095	0 753.916 35.6232
0.0170898 21.1151 20.6135	0 410.318 36.8275
0.017334 19.7422 20.817	0 357.813 38.0618
0.0175781 21.6529 21.0158	0 425.127 39.1471
0.0178223 22.5216 21.2075	0 626.482 39.9905
0.0180664 18.7514 21.3922	0 514.646 40.6129
0.0183105 23.6913 21.5719	0 528.752 41.1394
0.0185547 22.5743 21.75	0 380.251 41.7517
0.0187988 20.1135 21.9309	0 443.889 42.623
0.019043 23.4972 22.1186	0 541.64 43.859
0.0192871 21.919 22.3165	0 403.778 45.4667
0.0195312 19.566 22.526	0 510.256 47.3531
0.0197754 22.8636 22.7467	0 477.692 49.3445
0.0200195 25.0152 22.9763	0 402.262 51.2135
0.0202637 21.3955 23.2105	0 404.784 52.7076
