0 0 2.50977	0 0 0.812666
0.000244141 4.90926 3.00715	0 20.9345 1.07957
0.000488281 4.63585 3.52609	0 21.1318 1.37859
0.000732422 4.89759 4.05496	0 26.2568 1.70367
0.000976562 4.65127 4.58372	0 20.5078 2.05196
0.0012207 6.00867 5.10489	0 39.9026 2.42511
0.00146484 5.62109 5.61395	0 27.9415 2.82845
0.00170898 6.83841 6.10916	0 46.587 3.2685
0.00195312 6.1721 6.59085	0 29.1967 3.75002
0.00219727 6.96139 7.06053	0 54.6297 4.2743
0.00244141 7.08112 7.51986	0 57.3272 4.83927
0.00268555 7.68284 7.96991	0 68.8318 5.44106
0.00292969 8.48828 8.41067	0 79.7646 6.07535
0.00317383 8.56999 8.84092	0 56.3532 6.73783
0.00341797 9.92187 9.25843	0 88.1087 7.4237
0.00366211 11.1994 9.66021	0 88.4654 8.12717
0.00390625 10.007 10.0429	0 140.405 8.84092
0.00415039 10.3445 10.4031	0 144.843 9.5549
0.00439453 11.0924 10.7376	0 168.327 10.2533
0.00463867 11.0621 11.0432	0 120.808 10.9109
0.00488281 10.133 11.3177	0 123.429 11.4911
0.00512695 14.1751 11.5589	0 214.822 11.9509
0.00537109 12.3953 11.7657	0 144.652 12.2525
0.00561523 13.2494 11.9379	0 191.127 12.3786
0.00585938 11.3568 12.0761	0 145.317 12.3444
0.00610352 12.8333 12.1819	0 222.755 12.1979
0.00634766 12.8808 12.258	0 180.286 12.0065
0.0065918 11.2988 12.3074	0 124.506 11.8349
0.00683594 13.402 12.334	0 207.266 11.7246
0.00708008 13.096 12.3417	0 177.885 11.685
0.00732422 11.3107 12.3345	0 107.085 11.6999
0.00756836 14.554 12.3164	0 276.861 11.7454
0.0078125 10.3735 12.2908	0 115.151 11.8076
0.00805664 12.0773 12.2611	0 157.757 11.8908
0.00830078 13.8129 12.2297	0 196.629 12.012
0.00854492 10.4743 12.1988	0 127.417 12.1859
0.00878906 11.6894 12.1702	0 109.252 12.4091
0.0090332 12.2553 12.1453	0 260.331 12.6538
0.00927734 13.1688 12.125	0 168.441 12.8741
0.00952148 12.8041 12.1103	0 143.351 13.0229
0.00976562 12.6901 12.101	0 176.988 13.0706
0.0100098 10.2941 12.0967	0 117.286 13.0156
0.0102539 11.2943 12.0955	0 141.584 12.8824
0.010498 11.7063 12.0945	0 133.885 12.7083
0.0107422 10.3443 12.0901	0 115.956 12.5256
0.0109863 14.6973 12.0785	0 214.803 12.3501
0.0112305 13.1387 12.0565	0 154.342 12.1784
0.0114746 11.7149 12.0225	0 155.54 11.997
0.0117188 13.2576 11.9774	0 151.742 11.7947
0.0119629 12.9475 11.9243	0 128.15 11.5745
0.012207 12.3672 11.8685	0 160.533 11.3582
0.0124512 10.4226 11.8168	0 116.885 11.1835
0.0126953 10.0635 11.7759	0 100.56 11.0943
0.0129395 11.9328 11.7513	0 166.786 11.1282
0.0131836 9.40185 11.7464	0 93.232 11.3034
0.0134277 11.4577 11.7621	0 125.99 11.6115
0.0136719 12.868 11.7961	0 135.603 12.0164
