77.0 32.0 27.0 34.0 28.0 37.0 34.0
77.5 32.0 27.0 34.0 28.0 37.0 34.0
78.0 32.0 27.0 34.0 28.0 36.0 34.0
78.5 32.0 27.0 34.0 28.0 36.0 34.0
79.0 32.0 27.0 34.0 28.0 36.0 34.0
79.5 32.0 27.0 34.0 28.0 36.0 34.0
80.0 32.0 27.0 34.0 28.0 36.0 35.0
80.5 32.0 27.0 34.0 28.0 38.0 35.0
81.0 32.0 27.0 35.0 29.0 38.0 35.0
81.5 32.0 27.0 35.0 29.0 38.0 35.0
82.0 32.0 27.0 35.0 29.0 38.0 36.0
82.5 32.0 27.0 36.0 29.0 38.0 36.0
83.0 32.0 27.0 36.0 29.0 36.0 36.0
83.5 32.0 27.0 36.0 29.0 36.0 36.0
84.0 32.0 27.0 36.0 29.0 36.0 36.0
84.5 32.0 27.0 36.0 29.0 36.0 35.0
85.0 32.0 27.0 37.0 30.0 36.0 35.0
85.5 32.0 27.0 37.0 30.0 35.0 35.0
86.0 31.0 27.0 37.0 29.0 35.0 35.0
86.5 31.0 27.0 37.0 29.0 34.0 35.0
87.0 32.0 27.0 37.0 29.0 34.0 34.0
87.5 33.0 29.0 38.0 29.0 33.0 34.0
88.0 33.0 31.0 38.0 29.0 33.0 34.0
88.5 33.0 30.0 38.0 29.0 33.0 34.0
89.0 33.0 31.0 38.0 28.0 33.0 34.0
89.5 33.0 31.0 38.0 28.0 33.0 33.0
90.0 34.0 31.0 38.0 28.0 34.0 33.0
90.5 34.0 31.0 38.0 28.0 35.0 33.0
91.0 34.0 31.0 38.0 28.0 35.0 33.0
91.5 34.0 29.0 38.0 28.0 35.0 33.0
92.0 35.0 29.0 38.0 28.0 36.0 33.0
92.5 35.0 27.0 38.0 28.0 36.0 33.0
93.0 34.0 27.0 38.0 28.0 36.0 33.0
93.5 34.0 27.0 38.0 28.0 36.0 32.0
94.0 34.0 27.0 39.0 28.0 35.0 32.0
94.5 34.0 27.0 39.0 28.0 35.0 32.0
95.0 34.0 27.0 39.0 28.0 35.0 32.0
95.5 34.0 27.0 39.0 28.0 35.0 33.0
96.0 34.0 27.0 39.0 28.0 35.0 33.0
96.5 34.0 27.0 39.0 28.0 35.0 33.0
97.0 34.0 27.0 38.0 28.0 34.0 33.0
97.5 34.0 27.0 38.0 28.0 34.0 33.0
98.0 34.0 27.0 37.0 27.0 33.0 33.0
98.5 33.0 26.0 37.0 27.0 33.0 33.0
99.0 33.0 26.0 37.0 27.0 34.0 32.0
99.5 33.0 26.0 38.0 27.0 34.0 32.0
100.0 33.0 26.0 38.0 27.0 34.0 32.0
100.5 33.0 26.0 37.0 27.0 34.0 32.0
101.0 33.0 25.0 37.0 27.0 34.0 32.0
101.5 33.0 25.0 37.0 27.0 33.0 31.0
102.0 32.0 25.0 37.0 27.0 33.0 31.0
102.5 32.0 25.0 37.0 27.0 33.0 31.0
103.0 31.0 25.0 37.0 28.0 33.0 30.0
103.5 31.0 25.0 36.0 28.0 33.0 30.0
104.0 31.0 24.0 36.0 28.0 33.0 29.0
104.5 31.0 24.0 36.0 28.0 33.0 29.0
105.0 31.0 24.0 35.0 28.0 33.0 29.0
105.5 31.0 24.0 34.0 28.0 33.0 28.0
106.0 30.0 24.0 34.0 28.0 33.0 28.0
106.5 30.0 24.0 34.0 28.0 33.0 28.0
107.0 30.0 25.0 34.0 28.0 33.0 28.0
107.5 30.0 23.0 35.0 28.0 33.0 28.0
108.0 30.0 23.0 34.0 28.0 33.0 28.0
108.5 30.0 23.0 34.0 27.0 32.0 28.0
109.0 30.0 23.0 34.0 27.0 32.0 28.0
109.5 30.0 23.0 34.0 27.0 32.0 28.0
110.0 30.0 23.0 33.0 27.0 32.0 28.0
110.5 30.0 23.0 32.0 27.0 32.0 28.0
111.0 29.0 23.0 32.0 27.0 32.0 28.0
111.5 29.0 23.0 32.0 27.0 31.0 28.0
112.0 28.0 23.0 32.0 27.0 31.0 28.0
112.5 28.0 22.0 32.0 26.0 31.0 28.0
113.0 28.0 22.0 32.0 26.0 31.0 28.0
113.5 28.0 22.0 30.0 25.0 31.0 28.0
114.0 28.0 22.0 30.0 25.0 31.0 28.0
114.5 28.0 22.0 30.0 24.0 31.0 28.0
115.0 28.0 22.0 30.0 24.0 31.0 28.0
115.5 28.0 22.0 30.0 24.0 31.0 28.0
116.0 28.0 22.0 30.0 24.0 30.0 27.0
116.5 28.0 22.0 31.0 24.0 30.0 27.0
117.0 28.0 22.0 31.0 24.0 29.0 27.0
117.5 28.0 22.0 30.0 24.0 29.0 27.0
118.0 28.0 22.0 30.0 24.0 28.0 27.0
118.5 28.0 22.0 30.0 24.0 28.0 27.0
119.0 28.0 22.0 30.0 24.0 28.0 27.0
119.5 28.0 22.0 29.0 23.0 28.0 27.0
120.0 28.0 22.0 29.0 23.0 28.0 27.0
120.5 27.0 22.0 28.0 23.0 28.0 27.0
121.0 26.0 22.0 27.0 23.0 28.0 27.0
121.5 26.0 21.0 27.0 23.0 28.0 27.0
122.0 26.0 21.0 27.0 23.0 28.0 26.0
122.5 26.0 21.0 27.0 23.0 28.0 26.0
123.0 26.0 21.0 27.0 23.0 28.0 26.0
123.5 26.0 21.0 26.0 23.0 28.0 26.0
124.0 26.0 21.0 26.0 23.0 28.0 26.0
124.5 26.0 21.0 26.0 23.0 28.0 26.0
125.0 26.0 21.0 25.0 22.0 27.0 26.0
125.5 26.0 21.0 25.0 22.0 27.0 26.0
126.0 26.0 21.0 25.0 22.0 27.0 26.0
126.5 26.0 20.0 25.0 22.0 27.0 26.0
127.0 26.0 20.0 25.0 22.0 27.0 26.0
127.5 25.0 20.0 25.0 22.0 27.0 26.0
128.0 25.0 20.0 24.0 22.0 26.0 26.0
128.5 25.0 20.0 24.0 21.0 25.0 26.0
129.0 24.0 19.0 24.0 21.0 24.0 26.0
129.5 24.0 19.0 24.0 21.0 24.0 26.0
130.0 24.0 18.0 24.0 21.0 23.0 26.0
130.5 24.0 18.0 24.0 21.0 23.0 26.0
131.0 24.0 18.0 24.0 21.0 23.0 26.0
131.5 24.0 18.0 24.0 21.0 23.0 26.0
132.0 24.0 18.0 23.0 20.0 23.0 26.0
132.5 23.0 18.0 23.0 20.0 23.0 26.0
133.0 23.0 18.0 23.0 21.0 22.0 26.0
133.5 23.0 18.0 23.0 21.0 22.0 26.0
134.0 23.0 18.0 23.0 19.0 22.0 26.0
134.5 23.0 18.0 23.0 18.0 22.0 26.0
135.0 23.0 18.0 23.0 18.0 21.0 25.0
135.5 23.0 18.0 23.0 18.0 21.0 25.0
136.0 23.0 18.0 23.0 18.0 21.0 25.0
136.5 23.0 19.0 23.0 17.0 20.0 25.0
137.0 22.0 19.0 23.0 16.0 20.0 25.0
137.5 22.0 19.0 23.0 14.0 20.0 23.0
138.0 22.0 17.0 23.0 14.0 20.0 23.0
138.5 22.0 19.0 22.0 14.0 20.0 23.0
139.0 21.0 19.0 22.0 14.0 20.0 23.0
139.5 21.0 17.0 21.0 13.0 20.0 23.0
140.0 21.0 17.0 21.0 13.0 17.0 23.0
140.5 21.0 14.0 20.0 13.0 15.0 23.0
141.0 20.0 14.0 20.0 13.0 15.0 23.0
141.5 20.0 14.0 20.0 13.0 15.0 20.0
142.0 19.0 14.0 20.0 13.0 15.0 19.0
142.5 19.0 14.0 20.0 13.0 15.0 19.0
143.0 19.0 13.0 20.0 13.0 14.0 19.0
143.5 19.0 12.0 20.0 13.0 14.0 19.0
144.0 19.0 12.0 19.0 13.0 14.0 19.0
144.5 19.0 10.0 18.0 13.0 14.0 19.0
145.0 19.0 10.0 18.0 12.0 13.0 19.0
145.5 19.0 10.0 18.0 12.0 13.0 19.0
146.0 19.0 10.0 18.0 11.0 13.0 19.0
146.5 19.0 10.0 18.0 11.0 12.0 18.0
147.0 19.0 10.0 18.0 11.0 11.0 18.0
147.5 19.0 10.0 18.0 11.0 11.0 18.0
148.0 17.0 10.0 17.0 10.0 11.0 18.0
148.5 17.0 10.0 17.0 10.0 11.0 17.0
149.0 17.0 10.0 17.0 10.0 11.0 17.0
149.5 16.0 10.0 17.0 9.0 11.0 17.0
150.0 14.0 9.0 16.0 9.0 11.0 17.0
150.5 14.0 9.0 16.0 9.0 11.0 17.0
151.0 14.0 9.0 15.0 9.0 11.0 16.0
151.5 14.0 9.0 15.0 9.0 10.0 16.0
152.0 14.0 9.0 15.0 9.0 10.0 16.0
152.5 14.0 9.0 15.0 9.0 10.0 16.0
153.0 14.0 9.0 15.0 9.0 10.0 15.0
153.5 14.0 9.0 15.0 9.0 10.0 15.0
154.0 14.0 8.0 15.0 9.0 9.0 15.0
154.5 14.0 8.0 15.0 9.0 8.0 14.0
155.0 13.0 8.0 15.0 9.0 8.0 13.0
155.5 13.0 8.0 15.0 8.0 8.0 13.0
156.0 13.0 7.0 15.0 8.0 8.0 13.0
156.5 13.0 6.0 15.0 8.0 8.0 13.0
157.0 13.0 6.0 15.0 8.0 8.0 12.0
157.5 13.0 5.0 15.0 8.0 7.0 11.0
158.0 13.0 5.0 15.0 8.0 7.0 11.0
158.5 12.0 5.0 15.0 8.0 6.0 10.0
159.0 12.0 5.0 15.0 7.0 6.0 10.0
159.5 12.0 5.0 15.0 7.0 6.0 10.0
160.0 11.0 5.0 15.0 5.0 5.0 9.0
160.5 11.0 5.0 15.0 5.0 5.0 9.0
161.0 11.0 4.0 15.0 5.0 5.0 9.0
161.5 11.0 4.0 15.0 5.0 5.0 8.0
162.0 11.0 4.0 15.0 5.0 5.0 7.0
162.5 11.0 4.0 15.0 5.0 5.0 6.0
163.0 11.0 4.0 13.0 5.0 5.0 6.0
163.5 11.0 4.0 13.0 5.0 5.0 6.0
164.0 10.0 4.0 12.0 4.0 5.0 5.0
164.5 10.0 4.0 11.0 4.0 5.0 5.0
165.0 10.0 4.0 11.0 3.0 5.0 5.0
165.5 9.0 4.0 10.0 3.0 5.0 5.0
166.0 9.0 4.0 9.0 3.0 5.0 5.0
166.5 8.0 4.0 9.0 2.0 5.0 5.0
167.0 8.0 4.0 9.0 1.0 4.0 5.0
167.5 8.0 4.0 9.0 1.0 4.0 5.0
168.0 8.0 4.0 9.0 1.0 4.0 5.0
168.5 8.0 4.0 9.0 1.0 4.0 4.0
169.0 8.0 4.0 9.0 1.0 4.0 4.0
169.5 7.0 4.0 9.0 1.0 3.0 3.0
170.0 7.0 4.0 9.0 1.0 3.0 3.0
170.5 7.0 4.0 9.0 1.0 3.0 3.0
171.0 7.0 4.0 9.0 1.0 2.0 3.0
171.5 7.0 4.0 9.0 1.0 2.0 3.0
172.0 7.0 3.0 9.0 1.0 2.0 2.0
172.5 7.0 3.0 9.0 1.0 2.0 2.0
173.0 6.0 3.0 9.0 1.0 2.0 2.0
173.5 6.0 3.0 9.0 1.0 2.0 2.0
174.0 6.0 3.0 9.0 1.0 2.0 2.0
174.5 6.0 3.0 9.0 1.0 2.0 2.0
175.0 6.0 3.0 8.0 1.0 2.0 2.0
175.5 6.0 3.0 7.0 1.0 2.0 2.0
176.0 6.0 3.0 6.0 1.0 2.0 2.0
176.5 6.0 3.0 5.0 1.0 2.0 2.0
177.0 4.0 2.0 5.0 1.0 2.0 2.0
177.5 3.0 2.0 4.0 1.0 2.0 2.0
178.0 3.0 2.0 4.0 1.0 2.0 2.0
178.5 3.0 2.0 4.0 1.0 2.0 2.0
179.0 2.0 1.0 3.0 1.0 2.0 2.0
179.5 2.0 1.0 3.0 1.0 2.0 2.0
180.0 2.0 1.0 3.0 1.0 2.0 2.0
180.5 2.0 1.0 3.0 1.0 2.0 1.0
181.0 2.0 1.0 3.0 1.0 2.0 1.0
181.5 2.0 1.0 3.0 0.0 2.0 1.0
182.0 1.0 1.0 3.0 0.0 2.0 0.0
182.5 1.0 1.0 2.0 0.0 2.0 0.0
183.0 1.0 1.0 2.0 0.0 2.0 0.0
183.5 1.0 1.0 1.0 0.0 2.0 0.0
184.0 1.0 1.0 1.0 0.0 2.0 0.0
184.5 1.0 1.0 1.0 0.0 2.0 0.0
185.0 1.0 1.0 1.0 0.0 2.0 0.0
185.5 1.0 1.0 1.0 0.0 2.0 0.0
186.0 1.0 1.0 1.0 0.0 2.0 0.0
186.5 1.0 1.0 1.0 0.0 2.0 0.0
187.0 1.0 1.0 0.0 0.0 2.0 0.0
187.5 1.0 1.0 0.0 0.0 2.0 0.0
188.0 1.0 1.0 0.0 0.0 2.0 0.0
188.5 1.0 1.0 0.0 0.0 2.0 0.0
189.0 1.0 1.0 0.0 0.0 2.0 0.0
189.5 1.0 1.0 0.0 0.0 2.0 0.0
190.0 1.0 1.0 0.0 0.0 2.0 0.0
190.5 1.0 1.0 0.0 0.0 2.0 0.0
191.0 1.0 1.0 0.0 0.0 2.0 0.0
191.5 1.0 1.0 0.0 0.0 2.0 0.0
192.0 1.0 1.0 0.0 0.0 2.0 0.0
192.5 1.0 1.0 0.0 0.0 2.0 0.0
193.0 1.0 1.0 0.0 0.0 2.0 0.0
193.5 1.0 1.0 0.0 0.0 2.0 0.0
194.0 1.0 1.0 0.0 0.0 2.0 0.0
194.5 1.0 1.0 0.0 0.0 2.0 0.0
195.0 0.0 1.0 0.0 0.0 2.0 0.0
195.5 0.0 0.0 0.0 0.0 2.0 0.0
196.0 0.0 0.0 0.0 0.0 2.0 0.0
196.5 0.0 0.0 0.0 0.0 2.0 0.0
197.0 0.0 0.0 0.0 0.0 2.0 0.0
197.5 0.0 0.0 0.0 0.0 2.0 0.0
198.0 0.0 0.0 0.0 0.0 2.0 0.0
198.5 0.0 0.0 0.0 0.0 2.0 0.0
199.0 0.0 0.0 0.0 0.0 2.0 0.0
199.5 0.0 0.0 0.0 0.0 2.0 0.0
200.0 0.0 0.0 0.0 0.0 1.0 0.0
200.5 0.0 0.0 0.0 0.0 1.0 0.0
201.0 0.0 0.0 0.0 0.0 1.0 0.0
201.5 0.0 0.0 0.0 0.0 1.0 0.0
202.0 0.0 0.0 0.0 0.0 1.0 0.0
202.5 0.0 0.0 0.0 0.0 1.0 0.0
203.0 0.0 0.0 0.0 0.0 1.0 0.0
203.5 0.0 0.0 0.0 0.0 1.0 0.0
204.0 0.0 0.0 0.0 0.0 1.0 0.0
204.5 0.0 0.0 0.0 0.0 0.0 0.0
205.0 0.0 0.0 0.0 0.0 0.0 0.0
205.5 0.0 0.0 0.0 0.0 0.0 0.0
206.0 0.0 0.0 0.0 0.0 0.0 0.0
206.5 0.0 0.0 0.0 0.0 0.0 0.0
207.0 0.0 0.0 0.0 0.0 0.0 0.0
207.5 0.0 0.0 0.0 0.0 0.0 0.0
208.0 0.0 0.0 0.0 0.0 0.0 0.0
208.5 0.0 0.0 0.0 0.0 0.0 0.0
209.0 0.0 0.0 0.0 0.0 0.0 0.0
209.5 0.0 0.0 0.0 0.0 0.0 0.0
210.0 0.0 0.0 0.0 0.0 0.0 0.0
210.5 0.0 0.0 0.0 0.0 0.0 0.0
211.0 0.0 0.0 0.0 0.0 0.0 0.0
211.5 0.0 0.0 0.0 0.0 0.0 0.0
212.0 0.0 0.0 0.0 0.0 0.0 0.0
212.5 0.0 0.0 0.0 0.0 0.0 0.0
213.0 0.0 0.0 0.0 0.0 0.0 0.0
213.5 0.0 0.0 0.0 0.0 0.0 0.0
214.0 0.0 0.0 0.0 0.0 0.0 0.0
214.5 0.0 0.0 0.0 0.0 0.0 0.0
215.0 0.0 0.0 0.0 0.0 0.0 0.0
215.5 0.0 0.0 0.0 0.0 0.0 0.0
216.0 0.0 0.0 0.0 0.0 0.0 0.0
216.5 0.0 0.0 0.0 0.0 0.0 0.0
217.0 0.0 0.0 0.0 0.0 0.0 0.0
217.5 0.0 0.0 0.0 0.0 0.0 0.0
218.0 0.0 0.0 0.0 0.0 0.0 0.0
