5.0 0.7781236866299925 0.01214531888666445 1.2136905090058956 0.024630904479326594
6.0 0.8217119295451012 0.019854855707076915 1.350550897608499 0.037978850393541645
7.0 0.8877847214798802 0.01869993910658819 1.4107620231395537 0.039078194825667247
8.0 0.9995366250030134 0.014879608859825057 1.6877729701591164 0.059097667536453555
9.0 1.1153071749824583 0.03702632835124561 1.8980419975690541 0.08656864227996448
10.0 1.2052848067459498 0.03183278450687104 2.108302051334114 0.07686032038848109
11.0 1.2774606635844978 0.020953706095683082 2.303209707144215 0.08553576825673384
12.0 1.3153440964544003 0.029988165610569682 2.5202041075905273 0.07390934869318522
13.0 1.3965479254216402 0.03280807226705019 2.649421602452376 0.08718011792660597
14.0 1.424785658941905 0.044319427017434194 2.7710470103795677 0.10517676615624763
15.0 1.4825906351673388 0.029711739194266746 2.9437263280684953 0.09243560357932552
