500.032295 404 -1
500.335234 422 -1
500.759687 463 -1
500.806698 2104 1
500.859351 1612 1
501.117200 1495 1
501.206447 1412 1
501.335702 1344 1
501.432879 785 1
501.709645 2638 1
501.722901 975 1
501.809647 266 -1
501.912270 465 -1
502.001380 393 -1
502.030445 260 -1
502.054292 243 -1
502.063584 386 -1
502.187377 2040 1
502.299642 508 -1
502.379316 564 -1
502.401428 1265 1
502.406408 663 1
502.508560 69 -1
502.558470 289 -1
502.632779 1550 1
502.667520 366 -1
502.683230 1040 1
502.767392 483 -1
502.895881 537 -1
503.176750 1525 1
503.487691 847 1
503.530313 528 -1
503.609459 576 -1
503.838255 714 1
503.888829 1323 1
503.929958 241 -1
504.017059 849 1
504.033774 41 -1
504.074343 1654 1
504.120320 1522 1
504.187409 743 1
504.209270 368 -1
504.246696 563 -1
504.294078 1997 1
504.302412 173 -1
504.302044 2831 1
504.324852 904 1
504.338840 66 -1
504.654201 2604 1
504.830911 2737 1
504.964405 2179 1
505.075542 2680 1
505.156571 2398 1
505.290102 50 -1
505.647057 1247 1
505.651445 2172 1
505.803306 361 -1
505.879406 1974 1
505.892515 474 -1
505.955049 1859 1
506.003409 2981 1
506.141065 77 -1
506.180992 2682 1
506.251648 1544 1
506.255743 505 -1
506.264874 833 1
506.515256 268 -1
506.551141 1420 1
506.583057 2811 1
506.599057 1408 1
506.614408 880 1
506.633694 234 -1
506.644802 420 -1
506.694571 419 -1
506.699235 1356 1
506.744902 51 -1
506.778887 1690 1
506.882163 2919 1
506.981628 21 -1
506.994123 2950 1
507.020948 2846 1
507.039266 2819 1
507.130770 1394 1
507.201051 1855 1
507.332677 346 -1
507.347453 2677 1
507.445001 16 -1
507.496523 177 -1
507.579029 2312 1
507.626686 2558 1
507.667430 313 -1
507.718595 2121 1
507.729710 237 -1
507.804844 276 -1
507.826909 165 -1
507.908008 184 -1
507.947969 533 -1
507.991027 1071 1
508.096399 972 1
508.213785 570 -1
508.240128 247 -1
508.372636 1691 1
508.384791 2693 1
508.405002 149 -1
508.422099 2437 1
508.459915 118 -1
508.548164 382 -1
508.717306 312 -1
508.784811 1411 1
508.965812 492 -1
509.096501 1070 1
509.128804 1554 1
509.247223 434 -1
509.260548 1478 1
509.270745 1197 1
509.322584 374 -1
509.362318 36 -1
509.378151 518 -1
509.380163 164 -1
509.405619 407 -1
509.567090 323 -1
509.575023 2481 1
509.596379 34 -1
509.659125 151 -1
509.796339 279 -1
509.821302 438 -1
509.846476 72 -1
509.849359 1038 1
510.016829 618 1
510.137316 147 -1
510.143496 440 -1
510.173807 115 -1
510.522798 2371 1
510.531859 242 -1
510.725073 351 -1
510.780566 9 -1
510.883509 2252 1
510.940522 31 -1
510.975775 1350 1
511.131428 1778 1
511.222478 1540 1
511.297687 367 -1
511.394313 1 -1
511.487847 208 -1
511.485350 532 -1
511.633146 117 -1
511.715263 320 -1
511.824141 2839 1
511.894563 2868 1
511.980018 2442 1
512.015128 68 -1
512.170113 106 -1
512.261630 949 1
512.372206 264 -1
512.415140 142 -1
512.463636 1036 1
512.989434 297 -1
513.029928 331 -1
513.116600 1329 1
513.129003 352 -1
513.152770 566 -1
513.205987 201 -1
513.508969 439 -1
513.517845 2430 1
513.528915 376 -1
513.545174 1276 1
513.597564 394 -1
513.616455 18 -1
513.645882 2365 1
513.648723 534 -1
513.652987 410 -1
513.678676 270 -1
513.677860 292 -1
513.772022 3022 1
513.824053 358 -1
513.840117 2740 1
513.967500 375 -1
514.008667 504 -1
514.226093 254 -1
514.409758 47 -1
514.453972 261 -1
514.550584 2865 1
514.668601 498 -1
514.896619 197 -1
515.149952 288 -1
515.175767 315 -1
515.379790 658 1
515.606068 1097 1
515.656220 97 -1
515.659422 1031 1
515.774989 2973 1
515.970311 2579 1
515.996089 900 1
516.028651 1942 1
516.261286 2657 1
516.395623 2849 1
516.423112 1862 1
516.524799 1363 1
516.590461 1530 1
516.627305 321 -1
516.905353 402 -1
516.942914 1993 1
516.956450 481 -1
517.004256 2572 1
517.201927 510 -1
517.366465 883 1
517.384941 152 -1
517.406962 162 -1
517.447789 2384 1
517.451910 2794 1
517.498972 1260 1
517.526588 2434 1
517.720017 2278 1
517.798281 580 -1
517.829623 966 1
517.840955 2756 1
517.904322 2992 1
517.922378 32 -1
517.997833 2738 1
518.017993 397 -1
518.050156 539 -1
518.353104 371 -1
518.392465 417 -1
518.425869 280 -1
518.503007 102 -1
518.533016 1541 1
518.534858 2709 1
518.535681 1138 1
518.577540 301 -1
518.631587 389 -1
518.638628 39 -1
518.671032 309 -1
518.774286 255 -1
518.852325 643 1
518.964912 2401 1
518.982407 782 1
519.142534 2323 1
519.160613 1108 1
519.623905 3 -1
519.636749 1012 1
519.882414 512 -1
519.921207 2071 1
519.933398 1445 1
520.043335 53 -1
520.131972 99 -1
520.178830 304 -1
520.223083 317 -1
520.384548 399 -1
520.590457 9 -1
520.616296 340 -1
520.702290 248 -1
520.780719 40 -1
520.873692 215 -1
520.929171 2105 1
521.047613 2445 1
521.122048 1675 1
521.170701 1894 1
521.186180 81 -1
521.236512 1239 1
521.383896 1125 1
521.494423 968 1
521.536659 95 -1
521.620295 174 -1
521.693897 1241 1
521.795543 1483 1
521.818486 558 -1
521.957113 2158 1
521.971676 46 -1
522.117228 89 -1
522.129887 1512 1
522.170174 1694 1
522.182193 1367 1
522.185139 173 -1
522.195668 2060 1
522.305077 2144 1
522.313172 330 -1
522.363527 324 -1
522.384486 60 -1
522.382033 2404 1
522.623613 135 -1
522.673410 2146 1
522.690896 613 1
522.740726 153 -1
522.816975 67 -1
522.927630 2001 1
522.937644 568 -1
522.960398 497 -1
523.002006 1970 1
523.022914 13 -1
523.053886 213 -1
523.144642 150 -1
523.159724 85 -1
523.178456 2055 1
523.207167 1210 1
523.216522 1661 1
523.433002 1311 1
523.472184 2600 1
523.534768 327 -1
523.625216 2615 1
523.727948 17 -1
523.731491 26 -1
523.750608 2222 1
523.774368 958 1
523.939890 1080 1
524.006799 170 -1
524.009296 217 -1
524.072832 339 -1
524.203209 1434 1
524.247146 454 -1
524.705039 2725 1
524.974761 1679 1
525.003999 1893 1
525.024039 464 -1
525.026760 432 -1
525.026639 2870 1
525.301435 160 -1
525.460968 1717 1
525.596861 253 -1
525.614001 344 -1
525.644928 442 -1
525.644834 2875 1
525.730287 156 -1
525.735297 203 -1
525.759994 727 1
525.783837 1243 1
525.919734 2823 1
525.952530 188 -1
525.956228 296 -1
525.973244 721 1
526.070793 1775 1
526.137583 559 -1
526.282942 208 -1
526.345084 2129 1
526.422387 404 -1
526.429690 25 -1
526.536173 3014 1
526.542128 738 1
526.553235 1366 1
526.569014 2243 1
527.101423 486 -1
527.154427 1547 1
527.162836 332 -1
527.172151 2990 1
527.248573 8 -1
527.250761 517 -1
527.332202 2309 1
527.619298 3023 1
527.687037 222 -1
527.696785 1119 1
527.722879 210 -1
527.893810 519 -1
527.924683 51 -1
528.006743 186 -1
528.191403 853 1
528.219627 241 -1
528.226370 2013 1
528.299514 101 -1
528.353509 184 -1
528.374818 201 -1
528.412987 1799 1
528.419943 2403 1
528.454474 214 -1
528.657645 123 -1
528.725602 329 -1
528.770537 457 -1
528.820763 2452 1
528.909214 1840 1
529.003036 2641 1
529.067838 2030 1
529.369471 115 -1
529.394841 140 -1
529.461712 1195 1
529.838285 71 -1
530.300594 1867 1
530.419920 444 -1
