5.0 0.8146500480545701 0.01684484337235958 1.0980903133338282 0.02798757396430878
6.0 0.8041815355330733 0.021771146062458203 1.129344017925783 0.035510306710967415
7.0 0.9697402764910666 0.015371342669038834 1.0906946139137943 0.027823683536563164
8.0 1.099086062157804 0.01942600426905547 1.3492681953850225 0.043705742546830274
9.0 1.19233522375026 0.02180247111889159 1.6342249375411435 0.05875945280237357
10.0 1.2633978438080096 0.024416970139929387 1.8712003528303207 0.06975648796653541
11.0 1.3215887212535484 0.03213691066702441 2.0707308934562825 0.07957497592075996
12.0 1.3717293138746576 0.03153708612877955 2.2349278265489727 0.09221435932478544
13.0 1.4176408205860123 0.03751275043504643 2.3991121676569316 0.10211152543785346
14.0 1.4528575721780488 0.03860837366868459 2.524232180904855 0.09942513337977411
15.0 1.4846541861935538 0.037383393159430005 2.646824361661589 0.11289206716202128
