5.0 0.7484275459288675 0.01357091729160815 1.169200330087163 0.029482720958577107
6.0 0.760117599036138 0.016208914305259406 1.2901937110764234 0.03608188440558869
7.0 0.8258008522979882 0.018804626559947732 1.3566168379949592 0.036168936444385326
8.0 0.9621818035611145 0.021519100197730668 1.6138076993275094 0.05168367906693968
9.0 1.0810349255530007 0.02480947437396251 1.8779117676379058 0.07259239243684057
10.0 1.1759748714887612 0.02652715625138047 2.11099558809682 0.07657419567702606
11.0 1.2530838272719809 0.029766250251598545 2.3082152893070718 0.08227487879848559
12.0 1.318930828640016 0.029410403957452317 2.5120444374619897 0.11906445152917947
13.0 1.3790866178144894 0.03660436755327501 2.684227753637343 0.11533283646117172
14.0 1.4180060418232614 0.02989041821632539 2.846097455309902 0.11077605676561086
15.0 1.4592264586226478 0.03817396525660111 2.9924654940544366 0.1287183624174066
