500.034255 85 -1
500.146859 320 -1
500.152353 346 -1
500.272235 423 -1
500.281551 164 -1
500.289935 1127 1
500.311183 60 -1
500.317919 1931 1
500.405434 2096 1
500.426488 68 -1
500.444890 2892 1
500.455294 2995 1
500.518425 1241 1
500.545778 2966 1
500.620247 774 1
500.626279 2727 1
500.683403 1525 1
500.698252 174 -1
500.696072 2658 1
500.707044 2934 1
500.725560 921 1
500.754944 1214 1
500.765366 1413 1
500.869827 2212 1
500.921698 1242 1
500.984597 624 -1
501.005284 1037 1
501.097642 1466 1
501.143685 824 1
501.162066 590 -1
501.237580 124 -1
501.384980 2639 1
501.433173 687 1
501.435780 242 -1
501.496935 227 -1
501.575211 368 -1
501.688027 262 -1
501.687318 2473 1
501.716163 2792 1
501.756838 2396 1
501.883459 2329 1
502.039541 952 1
502.041538 1676 1
502.067225 2086 1
502.116693 2880 1
502.202554 1626 1
502.245130 1691 1
502.406260 1136 1
502.462300 3021 1
502.519427 2332 1
502.543308 533 -1
502.580638 483 -1
502.623139 111 -1
502.815522 216 -1
502.989940 902 1
502.986091 2688 1
503.019632 2278 1
503.088660 2988 1
503.149119 562 -1
503.170302 2610 1
503.359277 33 -1
503.411097 2939 1
503.455426 1758 1
503.481200 350 -1
503.591662 101 -1
503.659683 651 1
503.669503 1718 1
503.677702 1706 1
503.897030 2886 1
503.924375 517 -1
503.948413 107 -1
503.953445 1496 1
503.978781 665 1
504.007767 2242 1
504.065663 1202 1
504.101063 1701 1
504.116929 419 -1
504.136839 259 -1
504.176540 545 -1
504.182434 1844 1
504.223403 2012 1
504.247919 2654 1
504.282683 235 -1
504.330139 428 -1
504.355485 1961 1
504.493971 2257 1
504.528347 122 -1
504.653472 204 -1
504.658339 907 1
504.666703 194 -1
504.714774 207 -1
504.764733 313 -1
504.804041 1924 1
504.855231 2720 1
504.949646 2638 1
504.985227 162 -1
505.034605 255 -1
505.055846 34 -1
505.227329 2940 1
505.289056 228 -1
505.359847 1876 1
505.463670 1215 1
505.529782 2743 1
505.609270 1259 1
505.654249 205 -1
